tdate,id,open,high,close,low,volume,amount,utime
2016-12-30,600315,40.59,41.38,40.88,40.59,4523996.00,122995007.00,2018-04-05 10:53:29
2016-12-29,600315,40.71,40.86,40.58,40.41,2521109.00,67946600.00,2018-04-05 10:53:29
2016-12-28,600315,40.37,41.03,40.70,40.26,4065901.00,109811071.00,2018-04-05 10:53:29
2016-12-27,600315,40.23,40.41,40.37,39.98,1927918.00,51495087.00,2018-04-05 10:53:29
2016-12-26,600315,40.20,40.23,40.20,39.58,2651992.00,70146359.00,2018-04-05 10:53:29
2016-12-23,600315,40.11,40.53,40.25,39.93,2842682.00,75929150.00,2018-04-05 10:53:29
2016-12-22,600315,39.99,40.19,40.07,39.88,1795351.00,47632267.00,2018-04-05 10:53:29
2016-12-21,600315,40.07,40.25,40.16,39.95,3138025.00,83490255.00,2018-04-05 10:53:29
2016-12-20,600315,40.44,40.44,39.98,39.87,3503839.00,92978825.00,2018-04-05 10:53:29
2016-12-19,600315,40.41,40.44,40.23,40.17,2175141.00,58080886.00,2018-04-05 10:53:29
2016-12-16,600315,40.26,40.62,40.25,40.11,2616565.00,69983807.00,2018-04-05 10:53:29
2016-12-15,600315,40.13,40.35,40.28,39.96,2960739.00,78895854.00,2018-04-05 10:53:29
2016-12-14,600315,40.01,40.49,40.11,40.01,2495088.00,66575194.00,2018-04-05 10:53:29
2016-12-13,600315,40.56,40.67,40.23,39.93,3788190.00,101013705.00,2018-04-05 10:53:29
2016-12-12,600315,41.35,41.41,40.52,40.05,8354711.00,224973055.00,2018-04-05 10:53:29
2016-12-09,600315,41.20,41.74,41.36,41.20,4181199.00,114935564.00,2018-04-05 10:53:29
2016-12-08,600315,41.54,41.60,41.30,41.18,3360192.00,92122051.00,2018-04-05 10:53:29
2016-12-07,600315,41.11,41.50,41.50,41.09,2638367.00,72284746.00,2018-04-05 10:53:29
2016-12-06,600315,41.47,41.54,41.17,41.09,3124180.00,85521199.00,2018-04-05 10:53:29
2016-12-05,600315,41.45,41.56,41.47,40.94,5157663.00,141218601.00,2018-04-05 10:53:29
2016-12-02,600315,42.07,42.34,41.71,41.63,7025764.00,195463893.00,2018-04-05 10:53:29
2016-12-01,600315,42.03,42.51,42.24,41.77,6078166.00,170108469.00,2018-04-05 10:53:29
2016-11-30,600315,42.09,43.04,42.34,42.01,10351792.00,291857847.00,2018-04-05 10:53:29
2016-11-29,600315,42.45,42.52,41.83,41.77,10767978.00,300976177.00,2018-04-05 10:53:29
2016-11-28,600315,43.88,44.00,42.72,42.34,19661107.00,560326493.00,2018-04-05 10:53:29
2016-11-25,600315,42.49,43.59,43.08,42.24,8787738.00,250844166.00,2018-04-05 10:53:29
2016-11-24,600315,42.13,42.30,42.22,41.89,6537821.00,182613270.00,2018-04-05 10:53:29
2016-11-23,600315,42.12,42.48,42.01,41.94,6556021.00,183496685.00,2018-04-05 10:53:29
2016-11-22,600315,41.71,42.04,41.98,41.63,3785484.00,105191622.00,2018-04-05 10:53:29
2016-11-21,600315,41.62,41.82,41.63,41.51,4034303.00,111412467.00,2018-04-05 10:53:29
2016-11-18,600315,41.94,41.94,41.63,41.57,2442494.00,67554769.00,2018-04-05 10:53:29
2016-11-17,600315,41.91,41.95,41.83,41.57,3392031.00,93958397.00,2018-04-05 10:53:29
2016-11-16,600315,42.18,42.18,41.80,41.74,4141307.00,115206651.00,2018-04-05 10:53:29
2016-11-15,600315,42.25,42.25,42.01,41.77,4147545.00,115393196.00,2018-04-05 10:53:29
2016-11-14,600315,42.00,42.43,42.36,41.77,6804295.00,190340413.00,2018-04-05 10:53:29
2016-11-11,600315,42.04,42.04,41.98,41.57,6414676.00,177639754.00,2018-04-05 10:53:29
2016-11-10,600315,41.95,42.51,42.07,41.94,11293028.00,316246161.00,2018-04-05 10:53:29
2016-11-09,600315,41.50,41.50,41.08,40.71,4215672.00,115004349.00,2018-04-05 10:53:29
2016-11-08,600315,40.94,41.71,41.36,40.93,7895599.00,216843349.00,2018-04-05 10:53:29
2016-11-07,600315,40.99,41.09,40.88,40.62,4641596.00,125609237.00,2018-04-05 10:53:29
2016-11-04,600315,40.91,41.09,40.97,40.80,3380615.00,91802858.00,2018-04-05 10:53:29
2016-11-03,600315,40.65,41.05,40.91,40.49,5445210.00,147702650.00,2018-04-05 10:53:29
2016-11-02,600315,40.85,40.87,40.59,40.53,3305320.00,89143391.00,2018-04-05 10:53:29
2016-11-01,600315,40.74,41.00,40.85,40.55,4490013.00,121443780.00,2018-04-05 10:53:29
2016-10-31,600315,40.76,41.20,40.85,40.59,8452842.00,229109518.00,2018-04-05 10:53:29
2016-10-28,600315,40.22,40.65,40.32,39.55,14273639.00,380863460.00,2018-04-05 10:53:29
2016-10-27,600315,41.53,41.57,40.17,39.98,28151898.00,759621374.00,2018-04-05 10:53:29
2016-10-26,600315,42.43,42.46,42.36,42.04,4507170.00,126391029.00,2018-04-05 10:53:29
2016-10-25,600315,42.34,42.54,42.33,42.10,5194113.00,145747782.00,2018-04-05 10:53:29
2016-10-24,600315,41.92,42.39,42.28,41.92,3912178.00,109645586.00,2018-04-05 10:53:29
2016-10-21,600315,42.04,42.24,42.01,41.82,3727951.00,103786728.00,2018-04-05 10:53:29
2016-10-20,600315,42.06,42.18,41.97,41.92,3864065.00,107675965.00,2018-04-05 10:53:29
2016-10-19,600315,42.42,42.42,42.03,41.98,3997135.00,111668372.00,2018-04-05 10:53:29
2016-10-18,600315,41.71,42.30,42.25,41.71,4456806.00,124335372.00,2018-04-05 10:53:29
