tdate,id,open,high,close,low,volume,amount,utime
2014-09-30,300115,16.89,17.10,17.04,16.78,3914919.00,85661016.00,2018-04-05 10:53:29
2014-09-29,300115,16.72,16.94,16.88,16.72,3827785.00,83101728.00,2018-04-05 10:53:29
2014-09-26,300115,16.50,16.78,16.64,16.43,3477697.00,74559904.00,2018-04-05 10:53:29
2014-09-25,300115,16.91,16.99,16.54,16.54,5349004.00,115326896.00,2018-04-05 10:53:29
2014-09-24,300115,16.75,16.93,16.91,16.75,3398201.00,73769216.00,2018-04-05 10:53:29
2014-09-23,300115,16.20,16.92,16.81,16.19,4124825.00,88651448.00,2018-04-05 10:53:29
2014-09-22,300115,16.68,16.69,16.31,16.26,3338036.00,70824384.00,2018-04-05 10:53:29
2014-09-19,300115,16.92,16.95,16.62,16.43,4029690.00,86485936.00,2018-04-05 10:53:29
2014-09-18,300115,16.69,16.95,16.85,16.50,3834020.00,82762448.00,2018-04-05 10:53:29
2014-09-17,300115,16.50,16.81,16.78,16.16,5671199.00,119700736.00,2018-04-05 10:53:29
2014-09-16,300115,17.27,17.31,16.48,16.48,5965697.00,129465728.00,2018-04-05 10:53:29
2014-09-15,300115,17.12,17.31,17.19,17.00,4726790.00,104384304.00,2018-04-05 10:53:29
2014-09-12,300115,17.35,17.37,17.12,17.04,5507628.00,121448656.00,2018-04-05 10:53:29
2014-09-11,300115,17.09,17.54,17.40,17.08,6237578.00,139404080.00,2018-04-05 10:53:29
2014-09-10,300115,17.23,17.23,17.08,16.86,7156095.00,156599488.00,2018-04-05 10:53:29
2014-09-09,300115,17.47,17.63,17.27,17.27,6117929.00,137039376.00,2018-04-05 10:53:29
2014-09-05,300115,17.93,17.96,17.61,17.32,6053740.00,136963872.00,2018-04-05 10:53:29
2014-09-04,300115,17.78,17.86,17.82,17.35,6871407.00,155233168.00,2018-04-05 10:53:29
2014-09-03,300115,18.06,18.23,17.82,17.68,6812630.00,156776144.00,2018-04-05 10:53:29
2014-09-02,300115,18.01,18.14,18.04,17.79,4882116.00,112960760.00,2018-04-05 10:53:29
2014-09-01,300115,17.74,18.24,17.97,17.58,6855851.00,158350096.00,2018-04-05 10:53:29
2014-08-29,300115,16.88,17.77,17.77,16.72,7286386.00,163253056.00,2018-04-05 10:53:29
2014-08-28,300115,16.84,17.06,16.88,16.62,2276385.00,49323812.00,2018-04-05 10:53:29
2014-08-27,300115,16.68,17.16,16.77,16.57,3358096.00,72991472.00,2018-04-05 10:53:29
2014-08-26,300115,17.16,17.37,16.73,16.46,3854386.00,83909968.00,2018-04-05 10:53:29
2014-08-25,300115,16.87,17.37,17.30,16.69,5640132.00,123673592.00,2018-04-05 10:53:29
2014-08-22,300115,17.15,17.34,17.02,16.89,4311711.00,94426000.00,2018-04-05 10:53:29
2014-08-21,300115,17.58,17.58,17.16,16.88,3111982.00,68733304.00,2018-04-05 10:53:29
2014-08-20,300115,17.39,17.70,17.47,17.14,4102788.00,92444600.00,2018-04-05 10:53:29
2014-08-19,300115,17.80,17.82,17.39,17.20,5981261.00,134125672.00,2018-04-05 10:53:29
2014-08-18,300115,18.09,18.16,17.82,17.60,4693705.00,107751624.00,2018-04-05 10:53:29
2014-08-15,300115,17.77,18.20,17.99,17.30,5632255.00,129594976.00,2018-04-05 10:53:29
2014-08-14,300115,17.70,17.96,17.75,17.39,6746236.00,153631328.00,2018-04-05 10:53:29
2014-08-13,300115,17.00,17.51,17.37,16.75,8529960.00,188766048.00,2018-04-05 10:53:29
2014-08-12,300115,16.92,17.16,16.83,16.64,5068783.00,109598968.00,2018-04-05 10:53:29
2014-08-11,300115,16.29,17.06,17.00,16.11,6604045.00,142340672.00,2018-04-05 10:53:29
2014-08-08,300115,15.77,16.29,16.21,15.73,5508481.00,114402760.00,2018-04-05 10:53:29
2014-08-07,300115,15.60,16.10,15.73,15.43,4890206.00,99813656.00,2018-04-05 10:53:29
2014-08-06,300115,15.50,15.64,15.60,15.38,2764796.00,55171060.00,2018-04-05 10:53:29
2014-08-05,300115,15.12,15.91,15.67,14.59,7088571.00,138394304.00,2018-04-05 10:53:29
2014-08-04,300115,15.37,15.57,15.10,15.02,5166055.00,100565936.00,2018-04-05 10:53:29
2014-08-01,300115,15.63,16.06,15.50,15.44,3557562.00,71917488.00,2018-04-05 10:53:29
2014-07-31,300115,15.61,15.86,15.64,15.61,2081249.00,42137084.00,2018-04-05 10:53:29
2014-07-30,300115,15.86,16.13,15.64,15.63,2930978.00,59886928.00,2018-04-05 10:53:29
2014-07-29,300115,15.32,16.07,15.85,15.32,4134796.00,84135552.00,2018-04-05 10:53:29
2014-07-28,300115,15.31,15.51,15.45,15.08,2008154.00,39647156.00,2018-04-05 10:53:29
2014-07-25,300115,14.87,15.35,15.22,14.87,1485007.00,29059702.00,2018-04-05 10:53:29
2014-07-24,300115,15.29,15.29,15.07,14.54,5799290.00,110975408.00,2018-04-05 10:53:29
2014-07-23,300115,16.07,16.26,15.30,15.23,3620731.00,72925496.00,2018-04-05 10:53:29
2014-07-22,300115,15.67,16.34,16.07,15.61,4473612.00,92304336.00,2018-04-05 10:53:29
2014-07-21,300115,15.08,15.67,15.63,14.98,3275855.00,64941904.00,2018-04-05 10:53:29
2014-07-18,300115,15.15,15.52,15.18,14.94,3541309.00,68948416.00,2018-04-05 10:53:29
2014-07-17,300115,15.21,15.34,15.22,14.91,3152735.00,61396864.00,2018-04-05 10:53:29
2014-07-16,300115,15.80,15.82,15.29,15.06,4316450.00,85095608.00,2018-04-05 10:53:29
2014-07-15,300115,15.98,16.38,15.82,15.62,4473005.00,92644816.00,2018-04-05 10:53:29
2014-07-14,300115,15.76,16.12,15.91,15.56,4179359.00,85485320.00,2018-04-05 10:53:29
2014-07-11,300115,15.93,16.16,15.52,15.30,4938588.00,100081184.00,2018-04-05 10:53:29
2014-07-10,300115,16.46,16.61,15.95,15.68,6386221.00,131712912.00,2018-04-05 10:53:29
2014-07-09,300115,17.31,17.31,16.69,16.30,4649599.00,100048264.00,2018-04-05 10:53:29
2014-07-08,300115,17.49,17.60,17.31,16.95,3302372.00,73051952.00,2018-04-05 10:53:29
2014-07-07,300115,17.52,17.65,17.54,17.09,3354511.00,75365296.00,2018-04-05 10:53:29
2014-07-04,300115,17.54,17.68,17.52,17.22,3432667.00,76683912.00,2018-04-05 10:53:29
2014-07-03,300115,16.99,17.54,17.52,16.86,3663391.00,81403040.00,2018-04-05 10:53:29
2014-07-02,300115,17.00,17.30,17.06,16.60,3767017.00,82235112.00,2018-04-05 10:53:29
2014-07-01,300115,17.10,17.42,16.98,16.75,2688922.00,58938808.00,2018-04-05 10:53:29
