tdate,id,open,high,close,low,volume,amount,utime
2018-04-27,600801,14.36,14.44,14.10,14.02,16925519.00,240915594.00,2018-05-03 05:00:01
2018-04-26,600801,14.50,14.58,14.10,14.07,13590207.00,193951033.00,2018-05-03 05:00:01
2018-04-25,600801,14.45,14.56,14.51,14.36,13449513.00,194351937.00,2018-05-03 05:00:01
2018-04-24,600801,14.13,14.82,14.63,14.13,24507605.00,355929584.00,2018-05-03 05:00:01
2018-04-23,600801,13.87,14.13,14.07,13.83,9481333.00,132582857.00,2018-05-03 05:00:01
2018-04-20,600801,14.45,14.45,13.96,13.83,22936717.00,323044020.00,2018-05-03 05:00:01
2018-04-19,600801,14.24,14.58,14.56,14.19,20570595.00,296355943.00,2018-05-03 05:00:01
2018-04-18,600801,14.39,14.45,14.25,13.96,19924495.00,282898031.00,2018-05-03 05:00:01
2018-04-17,600801,14.30,14.45,14.21,14.11,17278769.00,246789565.00,2018-05-03 05:00:01
2018-04-16,600801,14.87,14.95,14.21,14.06,26227314.00,376952137.00,2018-05-03 05:00:01
2018-04-13,600801,15.15,15.16,14.93,14.75,13767726.00,205115947.00,2018-05-03 05:00:01
2018-04-12,600801,15.21,15.45,14.93,14.81,23971847.00,361596852.00,2018-05-03 05:00:01
2018-04-11,600801,15.41,15.60,15.25,15.17,26035725.00,399473823.00,2018-05-03 05:00:01
2018-04-10,600801,15.27,15.86,15.32,15.20,39736272.00,615126055.00,2018-05-03 05:00:01
2018-04-09,600801,14.88,15.32,15.02,14.88,27080215.00,408671139.00,2018-05-03 05:00:01
2018-04-04,600801,15.38,15.49,14.85,14.81,28160075.00,426285849.00,2018-05-03 05:00:01
2018-04-03,600801,14.87,15.41,15.27,14.81,30933369.00,470796391.00,2018-05-03 05:00:01
2018-04-02,600801,14.99,15.43,15.23,14.92,32945788.00,501367543.00,2018-05-03 05:00:01
