tdate,id,open,high,close,low,volume,amount,utime
2016-09-30,002078,10.62,10.85,10.46,10.41,33515487.00,219832109.00,2018-04-05 10:53:29
2016-09-29,002078,9.83,10.78,10.62,9.83,43951475.00,281796878.00,2018-04-05 10:53:29
2016-09-28,002078,10.15,10.23,9.82,9.69,49371417.00,304803877.00,2018-04-05 10:53:29
2016-09-14,002078,10.23,10.36,10.01,9.99,20266939.00,127031471.00,2018-04-05 10:53:29
2016-09-13,002078,10.31,10.62,10.30,10.15,22076934.00,141589446.00,2018-04-05 10:53:29
2016-09-12,002078,10.27,10.69,10.30,10.06,26875231.00,173250750.00,2018-04-05 10:53:29
2016-09-09,002078,10.61,10.75,10.43,10.40,30066595.00,197109480.00,2018-04-05 10:53:29
2016-09-08,002078,10.56,10.73,10.52,10.38,27717137.00,181003427.00,2018-04-05 10:53:29
2016-09-07,002078,10.69,10.86,10.64,10.49,46630782.00,309150346.00,2018-04-05 10:53:29
2016-09-06,002078,10.15,10.91,10.62,9.96,78835691.00,510441673.00,2018-04-05 10:53:29
2016-09-05,002078,9.53,10.38,10.23,9.53,94775313.00,589371003.00,2018-04-05 10:53:29
2016-09-02,002078,9.35,9.48,9.48,9.30,14599702.00,84865668.00,2018-04-05 10:53:29
2016-09-01,002078,9.59,9.67,9.36,9.36,25909480.00,153027007.00,2018-04-05 10:53:29
2016-08-31,002078,9.30,9.54,9.51,9.30,30275833.00,177573064.00,2018-04-05 10:53:29
2016-08-30,002078,9.33,9.44,9.36,9.28,21549554.00,125136554.00,2018-04-05 10:53:29
2016-08-29,002078,9.22,9.48,9.35,9.14,45090579.00,261291681.00,2018-04-05 10:53:29
2016-08-26,002078,8.99,9.40,9.12,8.99,26151483.00,149585164.00,2018-04-05 10:53:29
2016-08-25,002078,8.93,9.04,9.03,8.78,18236567.00,100546064.00,2018-04-05 10:53:29
2016-08-24,002078,8.96,9.06,8.93,8.88,16585857.00,92095618.00,2018-04-05 10:53:29
2016-08-23,002078,8.90,9.12,9.03,8.90,22923952.00,128506607.00,2018-04-05 10:53:29
2016-08-22,002078,9.06,9.09,8.90,8.78,35569236.00,197151484.00,2018-04-05 10:53:29
2016-08-19,002078,9.27,9.27,9.06,8.90,32613873.00,183725085.00,2018-04-05 10:53:29
2016-08-18,002078,9.36,9.43,9.25,9.19,29332849.00,168585865.00,2018-04-05 10:53:29
2016-08-17,002078,9.35,9.46,9.41,9.32,28316802.00,165355368.00,2018-04-05 10:53:29
2016-08-16,002078,9.44,9.61,9.36,9.30,46301731.00,270524155.00,2018-04-05 10:53:29
2016-08-15,002078,9.32,9.53,9.40,9.17,34194511.00,198315326.00,2018-04-05 10:53:29
2016-08-12,002078,9.32,9.46,9.32,9.11,31400211.00,180118781.00,2018-04-05 10:53:29
2016-08-11,002078,9.67,9.67,9.30,9.28,41698203.00,244216086.00,2018-04-05 10:53:29
2016-08-10,002078,9.43,9.90,9.67,9.35,54936240.00,329423006.00,2018-04-05 10:53:29
2016-08-09,002078,9.43,9.59,9.46,9.33,22306315.00,130261364.00,2018-04-05 10:53:29
2016-08-08,002078,9.15,9.48,9.48,9.11,28447968.00,165316783.00,2018-04-05 10:53:29
