tdate,id,open,high,close,low,volume,amount,utime
2017-03-31,002424,14.41,14.52,14.43,14.33,3159527.00,55890780.00,2018-04-05 10:53:29
2017-03-30,002424,14.70,14.79,14.38,14.36,6307420.00,112516094.00,2018-04-05 10:53:29
2017-03-29,002424,14.99,15.01,14.70,14.69,5393858.00,97934026.00,2018-04-05 10:53:29
2017-03-28,002424,14.95,15.21,14.98,14.88,6364933.00,117397552.00,2018-04-05 10:53:29
2017-03-27,002424,15.12,15.19,14.88,14.87,5524743.00,101396695.00,2018-04-05 10:53:29
2017-03-24,002424,15.03,15.29,15.12,14.94,7960707.00,147204192.00,2018-04-05 10:53:29
2017-03-23,002424,14.67,15.51,15.17,14.61,17038384.00,316523140.00,2018-04-05 10:53:29
2017-03-22,002424,14.57,14.68,14.63,14.46,3438961.00,61446546.00,2018-04-05 10:53:29
2017-03-21,002424,14.61,14.68,14.59,14.54,2458674.00,44028580.00,2018-04-05 10:53:29
2017-03-20,002424,14.69,14.73,14.58,14.45,3866439.00,69164009.00,2018-04-05 10:53:29
2017-03-17,002424,14.77,14.90,14.73,14.72,4328855.00,78467137.00,2018-04-05 10:53:29
2017-03-16,002424,14.76,14.81,14.75,14.66,4461522.00,80462062.00,2018-04-05 10:53:29
2017-03-15,002424,14.73,14.79,14.78,14.69,2498561.00,45112680.00,2018-04-05 10:53:29
2017-03-14,002424,14.68,14.79,14.72,14.62,2566732.00,46290418.00,2018-04-05 10:53:29
2017-03-13,002424,14.70,14.76,14.68,14.53,2939390.00,52702041.00,2018-04-05 10:53:29
2017-03-10,002424,14.68,14.77,14.70,14.63,2194325.00,39493353.00,2018-04-05 10:53:29
2017-03-09,002424,14.86,14.90,14.69,14.62,3781700.00,68297506.00,2018-04-05 10:53:29
2017-03-08,002424,15.03,15.06,14.90,14.88,2341729.00,42921525.00,2018-04-05 10:53:29
2017-03-07,002424,14.94,15.07,15.01,14.84,3815026.00,69857992.00,2018-04-05 10:53:29
2017-03-06,002424,14.78,14.93,14.89,14.78,2436677.00,44403777.00,2018-04-05 10:53:29
2017-03-03,002424,14.81,14.90,14.77,14.65,2935716.00,53067549.00,2018-04-05 10:53:29
2017-03-02,002424,14.90,14.98,14.84,14.84,2586746.00,47166275.00,2018-04-05 10:53:29
2017-03-01,002424,14.98,15.07,14.90,14.85,3148087.00,57587307.00,2018-04-05 10:53:29
2017-02-28,002424,15.06,15.08,14.92,14.84,3098174.00,56654714.00,2018-04-05 10:53:29
2017-02-27,002424,15.20,15.27,15.04,14.94,4289494.00,79217070.00,2018-04-05 10:53:29
2017-02-24,002424,15.19,15.38,15.21,15.11,5070033.00,94586902.00,2018-04-05 10:53:29
2017-02-23,002424,14.88,15.55,15.33,14.82,11719787.00,219206970.00,2018-04-05 10:53:29
2017-02-22,002424,15.10,15.11,14.93,14.85,3563936.00,65294613.00,2018-04-05 10:53:29
2017-02-21,002424,14.90,14.96,14.95,14.81,3945116.00,71996282.00,2018-04-05 10:53:29
2017-02-20,002424,14.84,14.99,14.90,14.75,3551742.00,64579349.00,2018-04-05 10:53:29
2017-02-17,002424,14.85,15.10,14.84,14.77,4768107.00,87283790.00,2018-04-05 10:53:29
2017-02-16,002424,14.71,14.92,14.76,14.69,3193081.00,57853746.00,2018-04-05 10:53:29
2017-02-15,002424,14.85,15.06,14.71,14.67,5029158.00,91908116.00,2018-04-05 10:53:29
2017-02-14,002424,14.70,15.00,14.91,14.65,5041293.00,91952080.00,2018-04-05 10:53:29
2017-02-13,002424,14.61,14.79,14.67,14.45,3383908.00,60644889.00,2018-04-05 10:53:29
2017-02-10,002424,14.67,14.69,14.63,14.59,1843362.00,33049756.00,2018-04-05 10:53:29
2017-02-09,002424,14.61,14.69,14.65,14.54,2830506.00,50707933.00,2018-04-05 10:53:29
2017-02-08,002424,14.58,14.65,14.62,14.43,2366190.00,42173119.00,2018-04-05 10:53:29
2017-02-07,002424,14.78,14.78,14.64,14.54,2858109.00,51195757.00,2018-04-05 10:53:29
2017-02-06,002424,14.44,14.84,14.78,14.43,3690888.00,66436076.00,2018-04-05 10:53:29
2017-02-03,002424,14.62,14.62,14.44,14.38,2011475.00,35660304.00,2018-04-05 10:53:29
2017-01-26,002424,14.41,14.66,14.62,14.33,2719556.00,48381403.00,2018-04-05 10:53:29
2017-01-25,002424,14.41,14.53,14.42,14.32,2024488.00,35793431.00,2018-04-05 10:53:29
2017-01-24,002424,14.27,14.57,14.42,14.27,2882847.00,51029104.00,2018-04-05 10:53:29
2017-01-23,002424,14.12,14.50,14.27,14.12,2907433.00,51112880.00,2018-04-05 10:53:29
2017-01-20,002424,13.88,14.27,14.19,13.88,3414660.00,59034162.00,2018-04-05 10:53:29
2017-01-19,002424,13.82,13.99,13.88,13.65,2554282.00,43462643.00,2018-04-05 10:53:29
2017-01-18,002424,13.88,13.96,13.83,13.71,2602865.00,44225378.00,2018-04-05 10:53:29
2017-01-17,002424,13.78,14.06,13.97,13.59,3306417.00,56286566.00,2018-04-05 10:53:29
2017-01-16,002424,14.32,14.51,13.83,13.06,7774924.00,132719802.00,2018-04-05 10:53:29
2017-01-13,002424,14.85,14.95,14.51,14.50,4001914.00,72179421.00,2018-04-05 10:53:29
2017-01-12,002424,14.99,15.07,14.81,14.70,6080792.00,110367398.00,2018-04-05 10:53:29
2017-01-11,002424,15.02,15.20,14.99,14.96,3418581.00,63143969.00,2018-04-05 10:53:29
2017-01-10,002424,15.20,15.25,15.06,15.02,3510322.00,65049478.00,2018-04-05 10:53:29
2017-01-09,002424,15.11,15.29,15.20,15.11,3624263.00,67491046.00,2018-04-05 10:53:29
2017-01-06,002424,15.43,15.48,15.24,15.21,4722064.00,88458867.00,2018-04-05 10:53:29
2017-01-05,002424,15.34,15.65,15.51,15.21,7638371.00,144306775.00,2018-04-05 10:53:29
2017-01-04,002424,15.40,15.46,15.36,15.08,6970120.00,130104558.00,2018-04-05 10:53:29
2017-01-03,002424,15.46,15.54,15.42,15.35,3983651.00,75260976.00,2018-04-05 10:53:29
