tdate,id,open,high,close,low,volume,amount,utime
2014-06-30,600525,16.77,17.22,17.08,16.76,8287854.00,90965112.00,2018-04-05 10:53:29
2014-06-27,600525,17.08,17.27,17.05,16.93,5821519.00,64289856.00,2018-04-05 10:53:29
2014-06-26,600525,17.25,17.56,17.08,17.02,5931499.00,65962392.00,2018-04-05 10:53:29
2014-06-25,600525,17.30,17.59,17.45,16.86,7469091.00,83624760.00,2018-04-05 10:53:29
2014-06-24,600525,17.02,17.33,17.31,16.60,7415264.00,81457920.00,2018-04-05 10:53:29
2014-06-23,600525,16.76,17.00,16.97,16.49,7341519.00,79637608.00,2018-04-05 10:53:29
2014-06-20,600525,16.41,16.85,16.77,16.40,5658305.00,60892416.00,2018-04-05 10:53:29
2014-06-19,600525,16.89,17.03,16.41,16.21,10676144.00,114068192.00,2018-04-05 10:53:29
2014-06-18,600525,17.45,17.45,17.02,16.41,16674768.00,181485168.00,2018-04-05 10:53:29
2014-06-17,600525,17.42,17.96,17.45,17.19,10390326.00,117955184.00,2018-04-05 10:53:29
2014-06-16,600525,17.99,18.32,17.78,17.33,15713887.00,180212624.00,2018-04-05 10:53:29
2014-06-13,600525,17.28,18.29,17.70,17.17,20124668.00,231407968.00,2018-04-05 10:53:29
2014-06-12,600525,17.96,17.96,17.14,17.02,20984910.00,236074704.00,2018-04-05 10:53:29
2014-06-11,600525,17.36,18.15,18.10,17.11,19212556.00,220026336.00,2018-04-05 10:53:29
2014-06-10,600525,16.57,17.85,17.36,16.57,16801848.00,188687968.00,2018-04-05 10:53:29
2014-06-09,600525,16.71,17.27,16.66,16.43,10114912.00,109517760.00,2018-04-05 10:53:29
2014-06-06,600525,17.37,18.49,16.93,16.69,26087408.00,298989536.00,2018-04-05 10:53:29
2014-06-04,600525,17.11,17.11,17.11,15.95,48548880.00,526610432.00,2018-04-05 10:53:29
2014-06-03,600525,15.55,15.55,15.55,15.55,1474337.00,14817087.00,2018-04-05 10:53:29
2014-05-27,600525,14.36,14.70,14.14,14.09,5292404.00,48966224.00,2018-04-05 10:53:29
2014-05-26,600525,14.54,14.98,14.45,14.14,8990096.00,85111536.00,2018-04-05 10:53:29
2014-05-23,600525,14.25,14.59,14.51,14.16,2912059.00,27249192.00,2018-04-05 10:53:29
2014-05-22,600525,14.05,14.82,14.26,13.92,11551114.00,108170568.00,2018-04-05 10:53:29
2014-05-21,600525,13.46,14.20,14.00,13.32,6587043.00,58995196.00,2018-04-05 10:53:29
2014-05-20,600525,13.95,14.16,13.57,13.35,5658199.00,50139652.00,2018-04-05 10:53:29
2014-05-19,600525,13.51,14.02,13.94,13.27,6691360.00,59521656.00,2018-04-05 10:53:29
2014-05-16,600525,13.54,13.65,13.61,13.20,7294116.00,63170084.00,2018-04-05 10:53:29
2014-05-15,600525,13.92,14.08,13.61,13.27,10826166.00,95417120.00,2018-04-05 10:53:29
2014-05-14,600525,14.48,14.50,14.08,13.89,12362355.00,112350800.00,2018-04-05 10:53:29
2014-05-13,600525,14.98,15.19,14.50,14.31,9568620.00,90576912.00,2018-04-05 10:53:29
2014-05-12,600525,14.93,15.22,14.98,14.70,7205337.00,69772936.00,2018-04-05 10:53:29
2014-05-09,600525,15.08,15.21,14.93,14.48,7310269.00,69691400.00,2018-04-05 10:53:29
2014-05-08,600525,15.39,15.41,15.22,14.98,9976080.00,97761624.00,2018-04-05 10:53:29
2014-05-07,600525,15.38,15.90,15.55,15.16,16217714.00,162333056.00,2018-04-05 10:53:29
2014-05-06,600525,15.41,15.92,15.29,15.16,12084428.00,121992136.00,2018-04-05 10:53:29
2014-05-05,600525,15.41,15.61,15.24,14.91,7174622.00,70399760.00,2018-04-05 10:53:29
2014-04-30,600525,16.07,16.29,15.25,14.99,22588984.00,226887504.00,2018-04-05 10:53:29
2014-04-29,600525,16.11,16.28,16.17,15.76,7029151.00,73455528.00,2018-04-05 10:53:29
2014-04-28,600525,16.95,17.06,16.11,15.97,8004601.00,84941920.00,2018-04-05 10:53:29
2014-04-25,600525,16.95,17.58,17.04,16.77,7498485.00,84471992.00,2018-04-05 10:53:29
2014-04-24,600525,16.78,17.09,17.06,16.60,6186947.00,68400848.00,2018-04-05 10:53:29
2014-04-23,600525,16.75,16.91,16.81,16.43,6135067.00,66634716.00,2018-04-05 10:53:29
2014-04-22,600525,17.18,17.61,16.78,16.49,11716748.00,128994000.00,2018-04-05 10:53:29
2014-04-21,600525,17.63,17.73,17.27,17.17,5897851.00,67012728.00,2018-04-05 10:53:29
2014-04-18,600525,17.82,17.82,17.75,17.44,6790261.00,78308352.00,2018-04-05 10:53:29
2014-04-17,600525,18.36,18.36,17.87,17.61,10049619.00,117509856.00,2018-04-05 10:53:29
2014-04-16,600525,17.63,18.22,18.19,17.60,10517551.00,123651648.00,2018-04-05 10:53:29
2014-04-15,600525,16.69,18.15,18.02,16.60,22741200.00,260260208.00,2018-04-05 10:53:29
2014-04-14,600525,16.68,16.89,16.69,16.29,8510976.00,92002000.00,2018-04-05 10:53:29
2014-04-11,600525,16.68,16.85,16.75,16.37,7660826.00,83537088.00,2018-04-05 10:53:29
2014-04-10,600525,16.60,16.86,16.66,16.31,8738760.00,95097408.00,2018-04-05 10:53:29
2014-04-09,600525,15.68,16.62,16.49,15.68,16138398.00,171114560.00,2018-04-05 10:53:29
2014-04-08,600525,15.44,15.96,15.74,15.30,6729075.00,69175784.00,2018-04-05 10:53:29
2014-04-04,600525,15.58,15.87,15.62,15.15,7070409.00,71772424.00,2018-04-05 10:53:29
2014-04-03,600525,15.56,15.76,15.59,15.44,4992907.00,50908824.00,2018-04-05 10:53:29
2014-04-02,600525,15.42,15.59,15.58,15.28,6420957.00,64627944.00,2018-04-05 10:53:29
2014-04-01,600525,15.47,15.68,15.45,15.25,6713005.00,67419448.00,2018-04-05 10:53:29
