para_id,para_mon,except_dep
600332,2018-07-01,获取失败，请检查网络.
600335,2018-07-01,获取失败，请检查网络.
600338,2018-07-01,获取失败，请检查网络.
600340,2018-07-01,获取失败，请检查网络.
600340,2018-07-01,获取失败，请检查网络.
600346,2018-07-01,获取失败，请检查网络.
600348,2018-07-01,获取失败，请检查网络.
600352,2018-07-01,获取失败，请检查网络.
600362,2018-07-01,获取失败，请检查网络.
600366,2018-07-01,获取失败，请检查网络.
600369,2018-07-01,获取失败，请检查网络.
600372,2018-07-01,获取失败，请检查网络.
600373,2018-07-01,获取失败，请检查网络.
600376,2018-07-01,获取失败，请检查网络.
600380,2018-07-01,获取失败，请检查网络.
600383,2018-07-01,获取失败，请检查网络.
600388,2018-07-01,获取失败，请检查网络.
600390,2018-07-01,获取失败，请检查网络.
600392,2018-07-01,获取失败，请检查网络.
600393,2018-07-01,获取失败，请检查网络.
600395,2018-07-01,获取失败，请检查网络.
600406,2018-07-01,获取失败，请检查网络.
600409,2018-07-01,获取失败，请检查网络.
600410,2018-07-01,获取失败，请检查网络.
600415,2018-07-01,获取失败，请检查网络.
600416,2018-07-01,获取失败，请检查网络.
600418,2018-07-01,获取失败，请检查网络.
600422,2018-07-01,获取失败，请检查网络.
600426,2018-07-01,获取失败，请检查网络.
600428,2018-07-01,获取失败，请检查网络.
600435,2018-07-01,获取失败，请检查网络.
600436,2018-07-01,获取失败，请检查网络.
600438,2018-07-01,获取失败，请检查网络.
600458,2018-07-01,获取失败，请检查网络.
600460,2018-07-01,获取失败，请检查网络.
600466,2018-07-01,获取失败，请检查网络.
600478,2018-07-01,获取失败，请检查网络.
600481,2018-07-01,获取失败，请检查网络.
600482,2018-07-01,获取失败，请检查网络.
600485,2018-07-01,获取失败，请检查网络.
600489,2018-07-01,获取失败，请检查网络.
600498,2018-07-01,获取失败，请检查网络.
600499,2018-07-01,获取失败，请检查网络.
600500,2018-07-01,获取失败，请检查网络.
600503,2018-07-01,获取失败，请检查网络.
600511,2018-07-01,获取失败，请检查网络.
600516,2018-07-01,获取失败，请检查网络.
600517,2018-07-01,获取失败，请检查网络.
600518,2018-07-01,获取失败，请检查网络.
600518,2018-07-01,获取失败，请检查网络.
600519,2018-07-01,获取失败，请检查网络.
600519,2018-07-01,获取失败，请检查网络.
600521,2018-07-01,获取失败，请检查网络.
600522,2018-07-01,获取失败，请检查网络.
600525,2018-07-01,获取失败，请检查网络.
600535,2018-07-01,获取失败，请检查网络.
600536,2018-07-01,获取失败，请检查网络.
600545,2018-07-01,获取失败，请检查网络.
600547,2018-07-01,获取失败，请检查网络.
600547,2018-07-01,获取失败，请检查网络.
600549,2018-07-01,获取失败，请检查网络.
600557,2018-07-01,获取失败，请检查网络.
600563,2018-07-01,获取失败，请检查网络.
600565,2018-07-01,获取失败，请检查网络.
600566,2018-07-01,获取失败，请检查网络.
600570,2018-07-01,获取失败，请检查网络.
600572,2018-07-01,获取失败，请检查网络.
600575,2018-07-01,获取失败，请检查网络.
600578,2018-07-01,获取失败，请检查网络.
600580,2018-07-01,获取失败，请检查网络.
600582,2018-07-01,获取失败，请检查网络.
600583,2018-07-01,获取失败，请检查网络.
600584,2018-07-01,获取失败，请检查网络.
600585,2018-07-01,获取失败，请检查网络.
600587,2018-07-01,获取失败，请检查网络.
600588,2018-07-01,获取失败，请检查网络.
600594,2018-07-01,获取失败，请检查网络.
600597,2018-07-01,获取失败，请检查网络.
600598,2018-07-01,获取失败，请检查网络.
600600,2018-07-01,获取失败，请检查网络.
600606,2018-07-01,获取失败，请检查网络.
600606,2018-07-01,获取失败，请检查网络.
600611,2018-07-01,获取失败，请检查网络.
600614,2018-07-01,获取失败，请检查网络.
600618,2018-07-01,获取失败，请检查网络.
600623,2018-07-01,获取失败，请检查网络.
600628,2018-07-01,获取失败，请检查网络.
600633,2018-07-01,获取失败，请检查网络.
600635,2018-07-01,获取失败，请检查网络.
600637,2018-07-01,获取失败，请检查网络.
600639,2018-07-01,获取失败，请检查网络.
600640,2018-07-01,获取失败，请检查网络.
600642,2018-07-01,获取失败，请检查网络.
600643,2018-07-01,获取失败，请检查网络.
600645,2018-07-01,获取失败，请检查网络.
600648,2018-07-01,获取失败，请检查网络.
600649,2018-07-01,获取失败，请检查网络.
600651,2018-07-01,获取失败，请检查网络.
600655,2018-07-01,获取失败，请检查网络.
600657,2018-07-01,获取失败，请检查网络.
600660,2018-07-01,获取失败，请检查网络.
600663,2018-07-01,获取失败，请检查网络.
600664,2018-07-01,获取失败，请检查网络.
600673,2018-07-01,获取失败，请检查网络.
600674,2018-07-01,获取失败，请检查网络.
600682,2018-07-01,获取失败，请检查网络.
600685,2018-07-01,获取失败，请检查网络.
600687,2018-07-01,获取失败，请检查网络.
600688,2018-07-01,获取失败，请检查网络.
600690,2018-07-01,获取失败，请检查网络.
600694,2018-07-01,获取失败，请检查网络.
600703,2018-07-01,获取失败，请检查网络.
600704,2018-07-01,获取失败，请检查网络.
600705,2018-07-01,获取失败，请检查网络.
600717,2018-07-01,获取失败，请检查网络.
600718,2018-07-01,获取失败，请检查网络.
600729,2018-07-01,获取失败，请检查网络.
600737,2018-07-01,获取失败，请检查网络.
600739,2018-07-01,获取失败，请检查网络.
600741,2018-07-01,获取失败，请检查网络.
600743,2018-07-01,获取失败，请检查网络.
600748,2018-07-01,获取失败，请检查网络.
600750,2018-07-01,获取失败，请检查网络.
600751,2018-07-01,获取失败，请检查网络.
600754,2018-07-01,获取失败，请检查网络.
600755,2018-07-01,获取失败，请检查网络.
600757,2018-07-01,获取失败，请检查网络.
600759,2018-07-01,获取失败，请检查网络.
600765,2018-07-01,获取失败，请检查网络.
600770,2018-07-01,获取失败，请检查网络.
600773,2018-07-01,获取失败，请检查网络.
600776,2018-07-01,获取失败，请检查网络.
600787,2018-07-01,获取失败，请检查网络.
600795,2018-07-01,获取失败，请检查网络.
600801,2018-07-01,获取失败，请检查网络.
600804,2018-07-01,获取失败，请检查网络.
600808,2018-07-01,获取失败，请检查网络.
600811,2018-07-01,获取失败，请检查网络.
600816,2018-07-01,获取失败，请检查网络.
600820,2018-07-01,获取失败，请检查网络.
600823,2018-07-01,获取失败，请检查网络.
600826,2018-07-01,获取失败，请检查网络.
600827,2018-07-01,获取失败，请检查网络.
600835,2018-07-01,获取失败，请检查网络.
600837,2018-07-01,获取失败，请检查网络.
600837,2018-07-01,获取失败，请检查网络.
600839,2018-07-01,获取失败，请检查网络.
600848,2018-07-01,获取失败，请检查网络.
600859,2018-07-01,获取失败，请检查网络.
600862,2018-07-01,获取失败，请检查网络.
600863,2018-07-01,获取失败，请检查网络.
600869,2018-07-01,获取失败，请检查网络.
600871,2018-07-01,获取失败，请检查网络.
600872,2018-07-01,获取失败，请检查网络.
600874,2018-07-01,获取失败，请检查网络.
600875,2018-07-01,获取失败，请检查网络.
600879,2018-07-01,获取失败，请检查网络.
600880,2018-07-01,获取失败，请检查网络.
600881,2018-07-01,获取失败，请检查网络.
600884,2018-07-01,获取失败，请检查网络.
600885,2018-07-01,获取失败，请检查网络.
600886,2018-07-01,获取失败，请检查网络.
600887,2018-07-01,获取失败，请检查网络.
600887,2018-07-01,获取失败，请检查网络.
600893,2018-07-01,获取失败，请检查网络.
600894,2018-07-01,获取失败，请检查网络.
600895,2018-07-01,获取失败，请检查网络.
600900,2018-07-01,获取失败，请检查网络.
600908,2018-07-01,获取失败，请检查网络.
600909,2018-07-01,获取失败，请检查网络.
600917,2018-07-01,获取失败，请检查网络.
600919,2018-07-01,获取失败，请检查网络.
600919,2018-07-01,获取失败，请检查网络.
600926,2018-07-01,获取失败，请检查网络.
600936,2018-07-01,获取失败，请检查网络.
600939,2018-07-01,获取失败，请检查网络.
600958,2018-07-01,获取失败，请检查网络.
600958,2018-07-01,获取失败，请检查网络.
600959,2018-07-01,获取失败，请检查网络.
600967,2018-07-01,获取失败，请检查网络.
600970,2018-07-01,获取失败，请检查网络.
600971,2018-07-01,获取失败，请检查网络.
600977,2018-07-01,获取失败，请检查网络.
600978,2018-07-01,获取失败，请检查网络.
600993,2018-07-01,获取失败，请检查网络.
600996,2018-07-01,获取失败，请检查网络.
600999,2018-07-01,获取失败，请检查网络.
600999,2018-07-01,获取失败，请检查网络.
601000,2018-07-01,获取失败，请检查网络.
601001,2018-07-01,获取失败，请检查网络.
601002,2018-07-01,获取失败，请检查网络.
601006,2018-07-01,获取失败，请检查网络.
601006,2018-07-01,获取失败，请检查网络.
601009,2018-07-01,获取失败，请检查网络.
601012,2018-07-01,获取失败，请检查网络.
601016,2018-07-01,获取失败，请检查网络.
601018,2018-07-01,获取失败，请检查网络.
601020,2018-07-01,获取失败，请检查网络.
601021,2018-07-01,获取失败，请检查网络.
601088,2018-07-01,获取失败，请检查网络.
601088,2018-07-01,获取失败，请检查网络.
601099,2018-07-01,获取失败，请检查网络.
601111,2018-07-01,获取失败，请检查网络.
601117,2018-07-01,获取失败，请检查网络.
601118,2018-07-01,获取失败，请检查网络.
601127,2018-07-01,获取失败，请检查网络.
601128,2018-07-01,获取失败，请检查网络.
601155,2018-07-01,获取失败，请检查网络.
601163,2018-07-01,获取失败，请检查网络.
601166,2018-07-01,获取失败，请检查网络.
601166,2018-07-01,获取失败，请检查网络.
601168,2018-07-01,获取失败，请检查网络.
601169,2018-07-01,获取失败，请检查网络.
601169,2018-07-01,获取失败，请检查网络.
601186,2018-07-01,获取失败，请检查网络.
601186,2018-07-01,获取失败，请检查网络.
601198,2018-07-01,获取失败，请检查网络.
601200,2018-07-01,获取失败，请检查网络.
601211,2018-07-01,获取失败，请检查网络.
601211,2018-07-01,获取失败，请检查网络.
601212,2018-07-01,获取失败，请检查网络.
601216,2018-07-01,获取失败，请检查网络.
601225,2018-07-01,获取失败，请检查网络.
601228,2018-07-01,获取失败，请检查网络.
601229,2018-07-01,获取失败，请检查网络.
601229,2018-07-01,获取失败，请检查网络.
601231,2018-07-01,获取失败，请检查网络.
601233,2018-07-01,获取失败，请检查网络.
601288,2018-07-01,获取失败，请检查网络.
601288,2018-07-01,获取失败，请检查网络.
601311,2018-07-01,获取失败，请检查网络.
601318,2018-07-01,获取失败，请检查网络.
601318,2018-07-01,获取失败，请检查网络.
601328,2018-07-01,获取失败，请检查网络.
601328,2018-07-01,获取失败，请检查网络.
601333,2018-07-01,获取失败，请检查网络.
601336,2018-07-01,获取失败，请检查网络.
601336,2018-07-01,获取失败，请检查网络.
601375,2018-07-01,获取失败，请检查网络.
601377,2018-07-01,获取失败，请检查网络.
601390,2018-07-01,获取失败，请检查网络.
601390,2018-07-01,获取失败，请检查网络.
601398,2018-07-01,获取失败，请检查网络.
601398,2018-07-01,获取失败，请检查网络.
601555,2018-07-01,获取失败，请检查网络.
601600,2018-07-01,获取失败，请检查网络.
601601,2018-07-01,获取失败，请检查网络.
601601,2018-07-01,获取失败，请检查网络.
601607,2018-07-01,获取失败，请检查网络.
601608,2018-07-01,获取失败，请检查网络.
601611,2018-07-01,获取失败，请检查网络.
601618,2018-07-01,获取失败，请检查网络.
601628,2018-07-01,获取失败，请检查网络.
601628,2018-07-01,获取失败，请检查网络.
601633,2018-07-01,获取失败，请检查网络.
601668,2018-07-01,获取失败，请检查网络.
601668,2018-07-01,获取失败，请检查网络.
601669,2018-07-01,获取失败，请检查网络.
601669,2018-07-01,获取失败，请检查网络.
601678,2018-07-01,获取失败，请检查网络.
601688,2018-07-01,获取失败，请检查网络.
601688,2018-07-01,获取失败，请检查网络.
601689,2018-07-01,获取失败，请检查网络.
601699,2018-07-01,获取失败，请检查网络.
601717,2018-07-01,获取失败，请检查网络.
601718,2018-07-01,获取失败，请检查网络.
601727,2018-07-01,获取失败，请检查网络.
601766,2018-07-01,获取失败，请检查网络.
601766,2018-07-01,获取失败，请检查网络.
601777,2018-07-01,获取失败，请检查网络.
601788,2018-07-01,获取失败，请检查网络.
601800,2018-07-01,获取失败，请检查网络.
601800,2018-07-01,获取失败，请检查网络.
601811,2018-07-01,获取失败，请检查网络.
601818,2018-07-01,获取失败，请检查网络.
601818,2018-07-01,获取失败，请检查网络.
601857,2018-07-01,获取失败，请检查网络.
601857,2018-07-01,获取失败，请检查网络.
601866,2018-07-01,获取失败，请检查网络.
601872,2018-07-01,获取失败，请检查网络.
601877,2018-07-01,获取失败，请检查网络.
601878,2018-07-01,获取失败，请检查网络.
601878,2018-07-01,获取失败，请检查网络.
601880,2018-07-01,获取失败，请检查网络.
601881,2018-07-01,获取失败，请检查网络.
601881,2018-07-01,获取失败，请检查网络.
601888,2018-07-01,获取失败，请检查网络.
601898,2018-07-01,获取失败，请检查网络.
601899,2018-07-01,获取失败，请检查网络.
601901,2018-07-01,获取失败，请检查网络.
601919,2018-07-01,获取失败，请检查网络.
601928,2018-07-01,获取失败，请检查网络.
601933,2018-07-01,获取失败，请检查网络.
601939,2018-07-01,获取失败，请检查网络.
601958,2018-07-01,获取失败，请检查网络.
601966,2018-07-01,获取失败，请检查网络.
601969,2018-07-01,获取失败，请检查网络.
601985,2018-07-01,获取失败，请检查网络.
601985,2018-07-01,获取失败，请检查网络.
601988,2018-07-01,获取失败，请检查网络.
601988,2018-07-01,获取失败，请检查网络.
601989,2018-07-01,获取失败，请检查网络.
601989,2018-07-01,获取失败，请检查网络.
601991,2018-07-01,获取失败，请检查网络.
601992,2018-07-01,获取失败，请检查网络.
601997,2018-07-01,获取失败，请检查网络.
601998,2018-07-01,获取失败，请检查网络.
603000,2018-07-01,获取失败，请检查网络.
603001,2018-07-01,获取失败，请检查网络.
603019,2018-07-01,获取失败，请检查网络.
603025,2018-07-01,获取失败，请检查网络.
603077,2018-07-01,获取失败，请检查网络.
603160,2018-07-01,获取失败，请检查网络.
603169,2018-07-01,获取失败，请检查网络.
603188,2018-07-01,获取失败，请检查网络.
603198,2018-07-01,获取失败，请检查网络.
603225,2018-07-01,获取失败，请检查网络.
603228,2018-07-01,获取失败，请检查网络.
603328,2018-07-01,获取失败，请检查网络.
603355,2018-07-01,获取失败，请检查网络.
603369,2018-07-01,获取失败，请检查网络.
603377,2018-07-01,获取失败，请检查网络.
603444,2018-07-01,获取失败，请检查网络.
603515,2018-07-01,获取失败，请检查网络.
603528,2018-07-01,获取失败，请检查网络.
603556,2018-07-01,获取失败，请检查网络.
603568,2018-07-01,获取失败，请检查网络.
603569,2018-07-01,获取失败，请检查网络.
603589,2018-07-01,获取失败，请检查网络.
603658,2018-07-01,获取失败，请检查网络.
603766,2018-07-01,获取失败，请检查网络.
603799,2018-07-01,获取失败，请检查网络.
603806,2018-07-01,获取失败，请检查网络.
603816,2018-07-01,获取失败，请检查网络.
603833,2018-07-01,获取失败，请检查网络.
603858,2018-07-01,获取失败，请检查网络.
603868,2018-07-01,获取失败，请检查网络.
603877,2018-07-01,获取失败，请检查网络.
603883,2018-07-01,获取失败，请检查网络.
603888,2018-07-01,获取失败，请检查网络.
603993,2018-07-01,获取失败，请检查网络.
603993,2018-07-01,获取失败，请检查网络.
