para_id,para_mon,except_dep
000528,2018-05-01,获取失败，请检查网络.
000536,2018-05-01,获取失败，请检查网络.
000538,2018-05-01,获取失败，请检查网络.
000540,2018-05-01,获取失败，请检查网络.
000541,2018-05-01,获取失败，请检查网络.
000543,2018-05-01,获取失败，请检查网络.
000547,2018-05-01,获取失败，请检查网络.
000552,2018-05-01,获取失败，请检查网络.
000559,2018-05-01,获取失败，请检查网络.
000563,2018-05-01,获取失败，请检查网络.
000566,2018-05-01,获取失败，请检查网络.
000568,2018-05-01,获取失败，请检查网络.
000572,2018-05-01,获取失败，请检查网络.
000581,2018-05-01,获取失败，请检查网络.
000587,2018-05-01,获取失败，请检查网络.
000592,2018-05-01,获取失败，请检查网络.
000596,2018-05-01,获取失败，请检查网络.
000598,2018-05-01,获取失败，请检查网络.
000600,2018-05-01,获取失败，请检查网络.
000612,2018-05-01,获取失败，请检查网络.
000623,2018-05-01,获取失败，请检查网络.
000625,2018-05-01,获取失败，请检查网络.
000627,2018-05-01,获取失败，请检查网络.
000630,2018-05-01,获取失败，请检查网络.
000636,2018-05-01,获取失败，请检查网络.
000651,2018-05-01,获取失败，请检查网络.
000652,2018-05-01,获取失败，请检查网络.
000656,2018-05-01,获取失败，请检查网络.
000661,2018-05-01,获取失败，请检查网络.
000662,2018-05-01,获取失败，请检查网络.
000667,2018-05-01,获取失败，请检查网络.
000669,2018-05-01,获取失败，请检查网络.
000671,2018-05-01,获取失败，请检查网络.
000680,2018-05-01,获取失败，请检查网络.
000681,2018-05-01,获取失败，请检查网络.
000685,2018-05-01,获取失败，请检查网络.
000686,2018-05-01,获取失败，请检查网络.
000690,2018-05-01,获取失败，请检查网络.
000703,2018-05-01,获取失败，请检查网络.
000709,2018-05-01,获取失败，请检查网络.
000712,2018-05-01,获取失败，请检查网络.
000718,2018-05-01,获取失败，请检查网络.
000723,2018-05-01,获取失败，请检查网络.
000725,2018-05-01,获取失败，请检查网络.
000727,2018-05-01,获取失败，请检查网络.
000728,2018-05-01,获取失败，请检查网络.
000729,2018-05-01,获取失败，请检查网络.
000732,2018-05-01,获取失败，请检查网络.
000738,2018-05-01,获取失败，请检查网络.
000750,2018-05-01,获取失败，请检查网络.
000758,2018-05-01,获取失败，请检查网络.
000761,2018-05-01,获取失败，请检查网络.
000762,2018-05-01,获取失败，请检查网络.
000766,2018-05-01,获取失败，请检查网络.
000768,2018-05-01,获取失败，请检查网络.
000776,2018-05-01,获取失败，请检查网络.
000777,2018-05-01,获取失败，请检查网络.
000778,2018-05-01,获取失败，请检查网络.
000783,2018-05-01,获取失败，请检查网络.
000786,2018-05-01,获取失败，请检查网络.
000792,2018-05-01,获取失败，请检查网络.
000806,2018-05-01,获取失败，请检查网络.
000807,2018-05-01,获取失败，请检查网络.
000816,2018-05-01,获取失败，请检查网络.
000825,2018-05-01,获取失败，请检查网络.
000826,2018-05-01,获取失败，请检查网络.
000829,2018-05-01,获取失败，请检查网络.
000830,2018-05-01,获取失败，请检查网络.
000839,2018-05-01,获取失败，请检查网络.
000848,2018-05-01,获取失败，请检查网络.
000858,2018-05-01,获取失败，请检查网络.
000860,2018-05-01,获取失败，请检查网络.
000876,2018-05-01,获取失败，请检查网络.
000877,2018-05-01,获取失败，请检查网络.
000878,2018-05-01,获取失败，请检查网络.
000887,2018-05-01,获取失败，请检查网络.
000895,2018-05-01,获取失败，请检查网络.
000897,2018-05-01,获取失败，请检查网络.
000898,2018-05-01,获取失败，请检查网络.
000926,2018-05-01,获取失败，请检查网络.
000930,2018-05-01,获取失败，请检查网络.
000937,2018-05-01,获取失败，请检查网络.
000938,2018-05-01,获取失败，请检查网络.
000939,2018-05-01,获取失败，请检查网络.
000959,2018-05-01,获取失败，请检查网络.
000960,2018-05-01,获取失败，请检查网络.
000961,2018-05-01,获取失败，请检查网络.
000963,2018-05-01,获取失败，请检查网络.
000969,2018-05-01,获取失败，请检查网络.
000970,2018-05-01,获取失败，请检查网络.
000975,2018-05-01,获取失败，请检查网络.
000977,2018-05-01,获取失败，请检查网络.
000979,2018-05-01,获取失败，请检查网络.
000981,2018-05-01,获取失败，请检查网络.
000983,2018-05-01,获取失败，请检查网络.
000987,2018-05-01,获取失败，请检查网络.
000988,2018-05-01,获取失败，请检查网络.
000990,2018-05-01,获取失败，请检查网络.
000997,2018-05-01,获取失败，请检查网络.
000998,2018-05-01,获取失败，请检查网络.
000999,2018-05-01,获取失败，请检查网络.
001696,2018-05-01,获取失败，请检查网络.
001979,2018-05-01,获取失败，请检查网络.
002001,2018-05-01,获取失败，请检查网络.
002002,2018-05-01,获取失败，请检查网络.
002004,2018-05-01,获取失败，请检查网络.
002005,2018-05-01,获取失败，请检查网络.
002007,2018-05-01,获取失败，请检查网络.
002008,2018-05-01,获取失败，请检查网络.
002011,2018-05-01,获取失败，请检查网络.
002013,2018-05-01,获取失败，请检查网络.
002018,2018-05-01,获取失败，请检查网络.
002019,2018-05-01,获取失败，请检查网络.
002022,2018-05-01,获取失败，请检查网络.
002024,2018-05-01,获取失败，请检查网络.
002027,2018-05-01,获取失败，请检查网络.
002028,2018-05-01,获取失败，请检查网络.
002030,2018-05-01,获取失败，请检查网络.
002032,2018-05-01,获取失败，请检查网络.
002038,2018-05-01,获取失败，请检查网络.
002041,2018-05-01,获取失败，请检查网络.
002044,2018-05-01,获取失败，请检查网络.
002048,2018-05-01,获取失败，请检查网络.
002049,2018-05-01,获取失败，请检查网络.
002050,2018-05-01,获取失败，请检查网络.
002051,2018-05-01,获取失败，请检查网络.
002056,2018-05-01,获取失败，请检查网络.
002063,2018-05-01,获取失败，请检查网络.
002064,2018-05-01,获取失败，请检查网络.
002065,2018-05-01,获取失败，请检查网络.
002073,2018-05-01,获取失败，请检查网络.
002074,2018-05-01,获取失败，请检查网络.
002078,2018-05-01,获取失败，请检查网络.
002081,2018-05-01,获取失败，请检查网络.
002092,2018-05-01,获取失败，请检查网络.
002093,2018-05-01,获取失败，请检查网络.
002106,2018-05-01,获取失败，请检查网络.
002118,2018-05-01,获取失败，请检查网络.
002122,2018-05-01,获取失败，请检查网络.
002123,2018-05-01,获取失败，请检查网络.
002127,2018-05-01,获取失败，请检查网络.
002128,2018-05-01,获取失败，请检查网络.
002131,2018-05-01,获取失败，请检查网络.
002142,2018-05-01,获取失败，请检查网络.
002146,2018-05-01,获取失败，请检查网络.
002147,2018-05-01,获取失败，请检查网络.
002152,2018-05-01,获取失败，请检查网络.
002153,2018-05-01,获取失败，请检查网络.
002155,2018-05-01,获取失败，请检查网络.
002174,2018-05-01,获取失败，请检查网络.
002176,2018-05-01,获取失败，请检查网络.
002179,2018-05-01,获取失败，请检查网络.
002183,2018-05-01,获取失败，请检查网络.
002190,2018-05-01,获取失败，请检查网络.
002191,2018-05-01,获取失败，请检查网络.
002195,2018-05-01,获取失败，请检查网络.
002202,2018-05-01,获取失败，请检查网络.
002221,2018-05-01,获取失败，请检查网络.
002223,2018-05-01,获取失败，请检查网络.
002230,2018-05-01,获取失败，请检查网络.
002233,2018-05-01,获取失败，请检查网络.
002236,2018-05-01,获取失败，请检查网络.
002241,2018-05-01,获取失败，请检查网络.
002242,2018-05-01,获取失败，请检查网络.
002244,2018-05-01,获取失败，请检查网络.
002249,2018-05-01,获取失败，请检查网络.
002250,2018-05-01,获取失败，请检查网络.
002251,2018-05-01,获取失败，请检查网络.
002252,2018-05-01,获取失败，请检查网络.
002254,2018-05-01,获取失败，请检查网络.
002261,2018-05-01,获取失败，请检查网络.
002266,2018-05-01,获取失败，请检查网络.
002268,2018-05-01,获取失败，请检查网络.
002269,2018-05-01,获取失败，请检查网络.
002271,2018-05-01,获取失败，请检查网络.
002273,2018-05-01,获取失败，请检查网络.
002276,2018-05-01,获取失败，请检查网络.
002277,2018-05-01,获取失败，请检查网络.
002280,2018-05-01,获取失败，请检查网络.
002281,2018-05-01,获取失败，请检查网络.
002285,2018-05-01,获取失败，请检查网络.
002292,2018-05-01,获取失败，请检查网络.
002294,2018-05-01,获取失败，请检查网络.
002299,2018-05-01,获取失败，请检查网络.
002304,2018-05-01,获取失败，请检查网络.
002308,2018-05-01,获取失败，请检查网络.
002310,2018-05-01,获取失败，请检查网络.
002311,2018-05-01,获取失败，请检查网络.
002317,2018-05-01,获取失败，请检查网络.
002325,2018-05-01,获取失败，请检查网络.
002332,2018-05-01,获取失败，请检查网络.
002340,2018-05-01,获取失败，请检查网络.
002342,2018-05-01,获取失败，请检查网络.
002344,2018-05-01,获取失败，请检查网络.
002345,2018-05-01,获取失败，请检查网络.
002352,2018-05-01,获取失败，请检查网络.
002353,2018-05-01,获取失败，请检查网络.
002354,2018-05-01,获取失败，请检查网络.
002358,2018-05-01,获取失败，请检查网络.
002359,2018-05-01,获取失败，请检查网络.
002366,2018-05-01,获取失败，请检查网络.
002368,2018-05-01,获取失败，请检查网络.
002371,2018-05-01,获取失败，请检查网络.
002373,2018-05-01,获取失败，请检查网络.
002375,2018-05-01,获取失败，请检查网络.
002384,2018-05-01,获取失败，请检查网络.
002385,2018-05-01,获取失败，请检查网络.
002390,2018-05-01,获取失败，请检查网络.
002392,2018-05-01,获取失败，请检查网络.
002400,2018-05-01,获取失败，请检查网络.
002405,2018-05-01,获取失败，请检查网络.
002407,2018-05-01,获取失败，请检查网络.
002408,2018-05-01,获取失败，请检查网络.
002410,2018-05-01,获取失败，请检查网络.
002411,2018-05-01,获取失败，请检查网络.
002414,2018-05-01,获取失败，请检查网络.
002415,2018-05-01,获取失败，请检查网络.
002416,2018-05-01,获取失败，请检查网络.
002422,2018-05-01,获取失败，请检查网络.
002424,2018-05-01,获取失败，请检查网络.
002426,2018-05-01,获取失败，请检查网络.
002428,2018-05-01,获取失败，请检查网络.
002431,2018-05-01,获取失败，请检查网络.
002434,2018-05-01,获取失败，请检查网络.
002437,2018-05-01,获取失败，请检查网络.
002439,2018-05-01,获取失败，请检查网络.
002440,2018-05-01,获取失败，请检查网络.
002444,2018-05-01,获取失败，请检查网络.
002450,2018-05-01,获取失败，请检查网络.
002456,2018-05-01,获取失败，请检查网络.
002460,2018-05-01,获取失败，请检查网络.
002463,2018-05-01,获取失败，请检查网络.
002465,2018-05-01,获取失败，请检查网络.
002466,2018-05-01,获取失败，请检查网络.
002468,2018-05-01,获取失败，请检查网络.
002470,2018-05-01,获取失败，请检查网络.
002475,2018-05-01,获取失败，请检查网络.
002477,2018-05-01,获取失败，请检查网络.
002479,2018-05-01,获取失败，请检查网络.
002482,2018-05-01,获取失败，请检查网络.
002489,2018-05-01,获取失败，请检查网络.
002491,2018-05-01,获取失败，请检查网络.
002500,2018-05-01,获取失败，请检查网络.
002503,2018-05-01,获取失败，请检查网络.
002505,2018-05-01,获取失败，请检查网络.
002506,2018-05-01,获取失败，请检查网络.
002508,2018-05-01,获取失败，请检查网络.
002512,2018-05-01,获取失败，请检查网络.
002517,2018-05-01,获取失败，请检查网络.
002544,2018-05-01,获取失败，请检查网络.
002551,2018-05-01,获取失败，请检查网络.
002555,2018-05-01,获取失败，请检查网络.
002558,2018-05-01,获取失败，请检查网络.
002572,2018-05-01,获取失败，请检查网络.
002573,2018-05-01,获取失败，请检查网络.
002583,2018-05-01,获取失败，请检查网络.
002588,2018-05-01,获取失败，请检查网络.
002589,2018-05-01,获取失败，请检查网络.
002594,2018-05-01,获取失败，请检查网络.
002601,2018-05-01,获取失败，请检查网络.
002602,2018-05-01,获取失败，请检查网络.
002603,2018-05-01,获取失败，请检查网络.
002608,2018-05-01,获取失败，请检查网络.
002624,2018-05-01,获取失败，请检查网络.
002635,2018-05-01,获取失败，请检查网络.
002640,2018-05-01,获取失败，请检查网络.
002642,2018-05-01,获取失败，请检查网络.
002657,2018-05-01,获取失败，请检查网络.
002663,2018-05-01,获取失败，请检查网络.
002665,2018-05-01,获取失败，请检查网络.
002670,2018-05-01,获取失败，请检查网络.
002672,2018-05-01,获取失败，请检查网络.
002673,2018-05-01,获取失败，请检查网络.
002681,2018-05-01,获取失败，请检查网络.
002690,2018-05-01,获取失败，请检查网络.
002699,2018-05-01,获取失败，请检查网络.
002701,2018-05-01,获取失败，请检查网络.
002707,2018-05-01,获取失败，请检查网络.
002709,2018-05-01,获取失败，请检查网络.
002714,2018-05-01,获取失败，请检查网络.
002736,2018-05-01,获取失败，请检查网络.
002739,2018-05-01,获取失败，请检查网络.
002745,2018-05-01,获取失败，请检查网络.
002797,2018-05-01,获取失败，请检查网络.
002807,2018-05-01,获取失败，请检查网络.
002815,2018-05-01,获取失败，请检查网络.
002818,2018-05-01,获取失败，请检查网络.
002831,2018-05-01,获取失败，请检查网络.
002839,2018-05-01,获取失败，请检查网络.
002841,2018-05-01,获取失败，请检查网络.
300001,2018-05-01,获取失败，请检查网络.
300002,2018-05-01,获取失败，请检查网络.
300003,2018-05-01,获取失败，请检查网络.
300010,2018-05-01,获取失败，请检查网络.
300015,2018-05-01,获取失败，请检查网络.
300017,2018-05-01,获取失败，请检查网络.
300024,2018-05-01,获取失败，请检查网络.
300026,2018-05-01,获取失败，请检查网络.
300027,2018-05-01,获取失败，请检查网络.
300032,2018-05-01,获取失败，请检查网络.
300033,2018-05-01,获取失败，请检查网络.
300039,2018-05-01,获取失败，请检查网络.
300043,2018-05-01,获取失败，请检查网络.
300055,2018-05-01,获取失败，请检查网络.
300058,2018-05-01,获取失败，请检查网络.
300059,2018-05-01,获取失败，请检查网络.
300070,2018-05-01,获取失败，请检查网络.
300072,2018-05-01,获取失败，请检查网络.
300088,2018-05-01,获取失败，请检查网络.
300113,2018-05-01,获取失败，请检查网络.
300115,2018-05-01,获取失败，请检查网络.
300116,2018-05-01,获取失败，请检查网络.
300122,2018-05-01,获取失败，请检查网络.
300124,2018-05-01,获取失败，请检查网络.
300133,2018-05-01,获取失败，请检查网络.
300134,2018-05-01,获取失败，请检查网络.
300136,2018-05-01,获取失败，请检查网络.
300144,2018-05-01,获取失败，请检查网络.
300146,2018-05-01,获取失败，请检查网络.
300147,2018-05-01,获取失败，请检查网络.
300159,2018-05-01,获取失败，请检查网络.
300166,2018-05-01,获取失败，请检查网络.
300182,2018-05-01,获取失败，请检查网络.
300197,2018-05-01,获取失败，请检查网络.
300199,2018-05-01,获取失败，请检查网络.
300202,2018-05-01,获取失败，请检查网络.
300244,2018-05-01,获取失败，请检查网络.
300251,2018-05-01,获取失败，请检查网络.
300253,2018-05-01,获取失败，请检查网络.
300257,2018-05-01,获取失败，请检查网络.
300266,2018-05-01,获取失败，请检查网络.
300273,2018-05-01,获取失败，请检查网络.
300274,2018-05-01,获取失败，请检查网络.
300287,2018-05-01,获取失败，请检查网络.
300291,2018-05-01,获取失败，请检查网络.
300297,2018-05-01,获取失败，请检查网络.
300315,2018-05-01,获取失败，请检查网络.
300324,2018-05-01,获取失败，请检查网络.
300376,2018-05-01,获取失败，请检查网络.
300383,2018-05-01,获取失败，请检查网络.
600000,2018-05-01,获取失败，请检查网络.
600004,2018-05-01,获取失败，请检查网络.
600006,2018-05-01,获取失败，请检查网络.
600008,2018-05-01,获取失败，请检查网络.
600009,2018-05-01,获取失败，请检查网络.
600010,2018-05-01,获取失败，请检查网络.
600011,2018-05-01,获取失败，请检查网络.
600015,2018-05-01,获取失败，请检查网络.
600016,2018-05-01,获取失败，请检查网络.
600017,2018-05-01,获取失败，请检查网络.
600018,2018-05-01,获取失败，请检查网络.
600019,2018-05-01,获取失败，请检查网络.
600021,2018-05-01,获取失败，请检查网络.
600022,2018-05-01,获取失败，请检查网络.
600023,2018-05-01,获取失败，请检查网络.
600026,2018-05-01,获取失败，请检查网络.
600028,2018-05-01,获取失败，请检查网络.
600029,2018-05-01,获取失败，请检查网络.
600030,2018-05-01,获取失败，请检查网络.
600031,2018-05-01,获取失败，请检查网络.
600036,2018-05-01,获取失败，请检查网络.
600037,2018-05-01,获取失败，请检查网络.
600038,2018-05-01,获取失败，请检查网络.
600039,2018-05-01,获取失败，请检查网络.
600048,2018-05-01,获取失败，请检查网络.
600050,2018-05-01,获取失败，请检查网络.
600053,2018-05-01,获取失败，请检查网络.
600056,2018-05-01,获取失败，请检查网络.
600058,2018-05-01,获取失败，请检查网络.
600059,2018-05-01,获取失败，请检查网络.
600060,2018-05-01,获取失败，请检查网络.
600061,2018-05-01,获取失败，请检查网络.
600062,2018-05-01,获取失败，请检查网络.
600064,2018-05-01,获取失败，请检查网络.
600066,2018-05-01,获取失败，请检查网络.
600068,2018-05-01,获取失败，请检查网络.
600073,2018-05-01,获取失败，请检查网络.
600074,2018-05-01,获取失败，请检查网络.
600079,2018-05-01,获取失败，请检查网络.
600085,2018-05-01,获取失败，请检查网络.
600086,2018-05-01,获取失败，请检查网络.
600089,2018-05-01,获取失败，请检查网络.
600094,2018-05-01,获取失败，请检查网络.
600098,2018-05-01,获取失败，请检查网络.
600100,2018-05-01,获取失败，请检查网络.
600104,2018-05-01,获取失败，请检查网络.
600108,2018-05-01,获取失败，请检查网络.
600109,2018-05-01,获取失败，请检查网络.
600111,2018-05-01,获取失败，请检查网络.
600115,2018-05-01,获取失败，请检查网络.
600118,2018-05-01,获取失败，请检查网络.
600120,2018-05-01,获取失败，请检查网络.
600122,2018-05-01,获取失败，请检查网络.
600125,2018-05-01,获取失败，请检查网络.
600126,2018-05-01,获取失败，请检查网络.
600138,2018-05-01,获取失败，请检查网络.
600141,2018-05-01,获取失败，请检查网络.
600143,2018-05-01,获取失败，请检查网络.
600151,2018-05-01,获取失败，请检查网络.
600153,2018-05-01,获取失败，请检查网络.
600155,2018-05-01,获取失败，请检查网络.
600157,2018-05-01,获取失败，请检查网络.
600158,2018-05-01,获取失败，请检查网络.
600160,2018-05-01,获取失败，请检查网络.
600161,2018-05-01,获取失败，请检查网络.
600166,2018-05-01,获取失败，请检查网络.
600169,2018-05-01,获取失败，请检查网络.
600170,2018-05-01,获取失败，请检查网络.
600171,2018-05-01,获取失败，请检查网络.
600176,2018-05-01,获取失败，请检查网络.
600177,2018-05-01,获取失败，请检查网络.
600179,2018-05-01,获取失败，请检查网络.
600183,2018-05-01,获取失败，请检查网络.
600184,2018-05-01,获取失败，请检查网络.
600187,2018-05-01,获取失败，请检查网络.
600188,2018-05-01,获取失败，请检查网络.
600195,2018-05-01,获取失败，请检查网络.
600196,2018-05-01,获取失败，请检查网络.
600201,2018-05-01,获取失败，请检查网络.
600208,2018-05-01,获取失败，请检查网络.
600216,2018-05-01,获取失败，请检查网络.
600219,2018-05-01,获取失败，请检查网络.
600221,2018-05-01,获取失败，请检查网络.
600233,2018-05-01,获取失败，请检查网络.
600240,2018-05-01,获取失败，请检查网络.
600256,2018-05-01,获取失败，请检查网络.
600259,2018-05-01,获取失败，请检查网络.
600260,2018-05-01,获取失败，请检查网络.
600266,2018-05-01,获取失败，请检查网络.
600267,2018-05-01,获取失败，请检查网络.
600270,2018-05-01,获取失败，请检查网络.
600271,2018-05-01,获取失败，请检查网络.
600276,2018-05-01,获取失败，请检查网络.
600277,2018-05-01,获取失败，请检查网络.
600280,2018-05-01,获取失败，请检查网络.
600282,2018-05-01,获取失败，请检查网络.
600284,2018-05-01,获取失败，请检查网络.
600289,2018-05-01,获取失败，请检查网络.
600291,2018-05-01,获取失败，请检查网络.
600292,2018-05-01,获取失败，请检查网络.
600297,2018-05-01,获取失败，请检查网络.
600298,2018-05-01,获取失败，请检查网络.
600300,2018-05-01,获取失败，请检查网络.
600307,2018-05-01,获取失败，请检查网络.
600309,2018-05-01,获取失败，请检查网络.
600312,2018-05-01,获取失败，请检查网络.
600315,2018-05-01,获取失败，请检查网络.
600316,2018-05-01,获取失败，请检查网络.
600317,2018-05-01,获取失败，请检查网络.
600325,2018-05-01,获取失败，请检查网络.
600329,2018-05-01,获取失败，请检查网络.
600332,2018-05-01,获取失败，请检查网络.
600335,2018-05-01,获取失败，请检查网络.
600338,2018-05-01,获取失败，请检查网络.
600340,2018-05-01,获取失败，请检查网络.
600346,2018-05-01,获取失败，请检查网络.
600348,2018-05-01,获取失败，请检查网络.
600352,2018-05-01,获取失败，请检查网络.
600362,2018-05-01,获取失败，请检查网络.
600366,2018-05-01,获取失败，请检查网络.
600369,2018-05-01,获取失败，请检查网络.
600372,2018-05-01,获取失败，请检查网络.
600373,2018-05-01,获取失败，请检查网络.
600376,2018-05-01,获取失败，请检查网络.
600380,2018-05-01,获取失败，请检查网络.
600383,2018-05-01,获取失败，请检查网络.
600388,2018-05-01,获取失败，请检查网络.
600390,2018-05-01,获取失败，请检查网络.
600392,2018-05-01,获取失败，请检查网络.
600393,2018-05-01,获取失败，请检查网络.
600395,2018-05-01,获取失败，请检查网络.
600406,2018-05-01,获取失败，请检查网络.
600409,2018-05-01,获取失败，请检查网络.
600410,2018-05-01,获取失败，请检查网络.
600415,2018-05-01,获取失败，请检查网络.
600416,2018-05-01,获取失败，请检查网络.
600418,2018-05-01,获取失败，请检查网络.
600422,2018-05-01,获取失败，请检查网络.
600426,2018-05-01,获取失败，请检查网络.
600428,2018-05-01,获取失败，请检查网络.
600435,2018-05-01,获取失败，请检查网络.
600436,2018-05-01,获取失败，请检查网络.
600438,2018-05-01,获取失败，请检查网络.
600458,2018-05-01,获取失败，请检查网络.
600460,2018-05-01,获取失败，请检查网络.
600466,2018-05-01,获取失败，请检查网络.
600478,2018-05-01,获取失败，请检查网络.
600481,2018-05-01,获取失败，请检查网络.
600482,2018-05-01,获取失败，请检查网络.
600485,2018-05-01,获取失败，请检查网络.
600489,2018-05-01,获取失败，请检查网络.
600498,2018-05-01,获取失败，请检查网络.
600499,2018-05-01,获取失败，请检查网络.
600500,2018-05-01,获取失败，请检查网络.
600503,2018-05-01,获取失败，请检查网络.
600511,2018-05-01,获取失败，请检查网络.
600516,2018-05-01,获取失败，请检查网络.
600517,2018-05-01,获取失败，请检查网络.
600518,2018-05-01,获取失败，请检查网络.
600519,2018-05-01,获取失败，请检查网络.
600521,2018-05-01,获取失败，请检查网络.
600522,2018-05-01,获取失败，请检查网络.
600525,2018-05-01,获取失败，请检查网络.
600535,2018-05-01,获取失败，请检查网络.
600536,2018-05-01,获取失败，请检查网络.
600545,2018-05-01,获取失败，请检查网络.
600547,2018-05-01,获取失败，请检查网络.
600549,2018-05-01,获取失败，请检查网络.
600557,2018-05-01,获取失败，请检查网络.
600563,2018-05-01,获取失败，请检查网络.
600565,2018-05-01,获取失败，请检查网络.
600566,2018-05-01,获取失败，请检查网络.
600570,2018-05-01,获取失败，请检查网络.
600572,2018-05-01,获取失败，请检查网络.
600575,2018-05-01,获取失败，请检查网络.
600578,2018-05-01,获取失败，请检查网络.
600580,2018-05-01,获取失败，请检查网络.
600582,2018-05-01,获取失败，请检查网络.
600583,2018-05-01,获取失败，请检查网络.
600584,2018-05-01,获取失败，请检查网络.
600585,2018-05-01,获取失败，请检查网络.
600587,2018-05-01,获取失败，请检查网络.
600588,2018-05-01,获取失败，请检查网络.
600594,2018-05-01,获取失败，请检查网络.
600597,2018-05-01,获取失败，请检查网络.
600598,2018-05-01,获取失败，请检查网络.
600600,2018-05-01,获取失败，请检查网络.
600606,2018-05-01,获取失败，请检查网络.
600611,2018-05-01,获取失败，请检查网络.
600614,2018-05-01,获取失败，请检查网络.
600618,2018-05-01,获取失败，请检查网络.
600623,2018-05-01,获取失败，请检查网络.
600628,2018-05-01,获取失败，请检查网络.
600633,2018-05-01,获取失败，请检查网络.
600635,2018-05-01,获取失败，请检查网络.
600637,2018-05-01,获取失败，请检查网络.
600639,2018-05-01,获取失败，请检查网络.
600640,2018-05-01,获取失败，请检查网络.
600642,2018-05-01,获取失败，请检查网络.
600643,2018-05-01,获取失败，请检查网络.
600645,2018-05-01,获取失败，请检查网络.
600648,2018-05-01,获取失败，请检查网络.
600649,2018-05-01,获取失败，请检查网络.
600651,2018-05-01,获取失败，请检查网络.
600655,2018-05-01,获取失败，请检查网络.
600657,2018-05-01,获取失败，请检查网络.
600660,2018-05-01,获取失败，请检查网络.
600663,2018-05-01,获取失败，请检查网络.
600664,2018-05-01,获取失败，请检查网络.
600673,2018-05-01,获取失败，请检查网络.
600674,2018-05-01,获取失败，请检查网络.
600682,2018-05-01,获取失败，请检查网络.
600685,2018-05-01,获取失败，请检查网络.
600687,2018-05-01,获取失败，请检查网络.
600688,2018-05-01,获取失败，请检查网络.
600690,2018-05-01,获取失败，请检查网络.
600694,2018-05-01,获取失败，请检查网络.
600703,2018-05-01,获取失败，请检查网络.
600704,2018-05-01,获取失败，请检查网络.
600705,2018-05-01,获取失败，请检查网络.
600717,2018-05-01,获取失败，请检查网络.
600718,2018-05-01,获取失败，请检查网络.
600729,2018-05-01,获取失败，请检查网络.
600737,2018-05-01,获取失败，请检查网络.
600739,2018-05-01,获取失败，请检查网络.
600741,2018-05-01,获取失败，请检查网络.
600743,2018-05-01,获取失败，请检查网络.
600748,2018-05-01,获取失败，请检查网络.
600750,2018-05-01,获取失败，请检查网络.
600751,2018-05-01,获取失败，请检查网络.
600754,2018-05-01,获取失败，请检查网络.
600755,2018-05-01,获取失败，请检查网络.
600757,2018-05-01,获取失败，请检查网络.
600759,2018-05-01,获取失败，请检查网络.
600765,2018-05-01,获取失败，请检查网络.
600770,2018-05-01,获取失败，请检查网络.
600773,2018-05-01,获取失败，请检查网络.
600776,2018-05-01,获取失败，请检查网络.
600787,2018-05-01,获取失败，请检查网络.
600795,2018-05-01,获取失败，请检查网络.
600801,2018-05-01,获取失败，请检查网络.
600804,2018-05-01,获取失败，请检查网络.
600808,2018-05-01,获取失败，请检查网络.
600811,2018-05-01,获取失败，请检查网络.
600816,2018-05-01,获取失败，请检查网络.
600820,2018-05-01,获取失败，请检查网络.
600823,2018-05-01,获取失败，请检查网络.
600826,2018-05-01,获取失败，请检查网络.
600827,2018-05-01,获取失败，请检查网络.
600835,2018-05-01,获取失败，请检查网络.
