para_id,para_mon,except_dep
000157,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000158,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000166,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000333,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000338,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000400,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000401,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000402,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000413,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000415,2018-06-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000415,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000418,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000423,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000425,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000426,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000488,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000501,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000503,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000513,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000519,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000528,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000536,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000538,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000540,2018-06-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000540,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000541,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000543,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000547,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000552,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000559,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000563,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000566,2018-06-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000566,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000568,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000572,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000581,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000587,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000592,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000596,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000598,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000600,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000612,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000623,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000625,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000627,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000630,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000636,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000651,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000652,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000656,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000661,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000662,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000667,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000669,2018-06-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000669,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000671,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000680,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000681,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000685,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000686,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000690,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000703,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000709,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000712,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000718,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000723,2018-06-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000723,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000725,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000727,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000728,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000729,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000732,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000738,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000750,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000758,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000761,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000762,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000766,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000768,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000776,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000777,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000778,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000783,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000786,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000792,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000806,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000807,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000816,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000825,2018-06-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000825,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000826,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000829,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000830,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000839,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000848,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000858,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000860,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000876,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000877,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000878,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000887,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000895,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000897,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000898,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000926,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000930,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000937,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000938,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000939,2018-06-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000939,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000959,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000960,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000961,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000963,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000969,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000970,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000975,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000977,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000979,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000981,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000983,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000987,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000988,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000990,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000997,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000998,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
000999,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
001696,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
001979,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002001,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002002,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002004,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002005,2018-06-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002005,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002007,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002008,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002011,2018-06-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002011,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002013,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002018,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002019,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002022,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002024,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002027,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002028,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002030,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002032,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002038,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002041,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002044,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002048,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002049,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002050,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002051,2018-06-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002051,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002056,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002063,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002064,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002065,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002073,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002074,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002078,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002081,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002092,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002093,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002106,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002118,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002122,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002123,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002127,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002128,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002131,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002142,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002146,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002147,2018-06-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002147,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002152,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002153,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002155,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002174,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002176,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002179,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002183,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002190,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002191,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002195,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002202,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002221,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002223,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002230,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002233,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002236,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002241,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002242,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002244,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002249,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002250,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002251,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002252,2018-06-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002252,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002254,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002261,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002266,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002268,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002269,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002271,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002273,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002276,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002277,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002280,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002281,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002285,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002292,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002294,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002299,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002304,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002308,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002310,2018-06-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002310,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002311,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002317,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002325,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002332,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002340,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002342,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002344,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002345,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002352,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002353,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002354,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002358,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002359,2018-06-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002359,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002366,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002368,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002371,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002373,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002375,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002384,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002385,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002390,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002392,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002400,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002405,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002407,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002408,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002410,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002411,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002414,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002415,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002416,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002422,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002424,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002426,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002428,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002431,2018-06-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002431,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002434,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002437,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002439,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002440,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002444,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002450,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002456,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002460,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002463,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002465,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002466,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002468,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002470,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002475,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002477,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002479,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002482,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002489,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002491,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002500,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002503,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002505,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002506,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002508,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002512,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002517,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002544,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002551,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002555,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002558,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002572,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002573,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002583,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
002588,2018-07-01,"""['open' 'high' 'close' 'low' 'volume' 'amount'] not in index"""
