tdate,id,open,high,close,low,volume,amount,utime
2016-03-31,000969,7.82,7.98,7.83,7.76,10148609.00,108963776.00,2018-04-05 10:53:29
2016-03-30,000969,7.61,7.83,7.82,7.61,9838157.00,103702984.00,2018-04-05 10:53:29
2016-03-29,000969,7.74,7.79,7.50,7.48,9331007.00,96534224.00,2018-04-05 10:53:29
2016-03-28,000969,7.71,7.95,7.76,7.65,9444547.00,100794264.00,2018-04-05 10:53:29
2016-03-25,000969,7.72,7.88,7.72,7.62,7497710.00,79120168.00,2018-04-05 10:53:29
2016-03-24,000969,7.86,8.11,7.77,7.76,13912058.00,150752960.00,2018-04-05 10:53:29
2016-03-23,000969,7.65,8.32,7.95,7.56,16622025.00,179180912.00,2018-04-05 10:53:29
2016-03-22,000969,7.62,7.76,7.65,7.56,11090339.00,115669296.00,2018-04-05 10:53:29
2016-03-21,000969,7.51,7.84,7.73,7.45,17905280.00,185765584.00,2018-04-05 10:53:29
2016-03-18,000969,7.26,7.48,7.41,7.26,13799768.00,139277408.00,2018-04-05 10:53:29
2016-03-17,000969,7.05,7.29,7.24,7.00,9543651.00,93671936.00,2018-04-05 10:53:29
2016-03-16,000969,7.11,7.17,6.95,6.93,6061638.00,58087828.00,2018-04-05 10:53:29
2016-03-15,000969,7.13,7.24,7.04,7.03,6272845.00,60985640.00,2018-04-05 10:53:29
2016-03-14,000969,6.89,7.18,7.13,6.89,7428937.00,71990520.00,2018-04-05 10:53:29
2016-03-11,000969,6.88,6.96,6.80,6.60,5267513.00,49122208.00,2018-04-05 10:53:29
2016-03-10,000969,7.13,7.22,6.94,6.93,6569723.00,63342404.00,2018-04-05 10:53:29
2016-03-09,000969,7.25,7.31,7.10,7.02,8512546.00,83293048.00,2018-04-05 10:53:29
2016-03-08,000969,7.29,7.45,7.44,7.04,13676595.00,135747840.00,2018-04-05 10:53:29
2016-03-07,000969,7.16,7.38,7.25,7.13,9313673.00,92261160.00,2018-04-05 10:53:29
2016-03-04,000969,7.17,7.32,7.03,6.90,10031220.00,97227440.00,2018-04-05 10:53:29
2016-03-03,000969,7.13,7.45,7.21,7.05,15134149.00,150152352.00,2018-04-05 10:53:29
2016-03-02,000969,6.67,7.13,7.07,6.59,12577203.00,117908640.00,2018-04-05 10:53:29
2016-03-01,000969,6.42,6.59,6.55,6.28,8699054.00,76359912.00,2018-04-05 10:53:29
2016-02-29,000969,6.85,6.85,6.36,6.22,12555972.00,109866912.00,2018-04-05 10:53:29
2016-02-26,000969,6.81,7.01,6.88,6.67,10840189.00,100777344.00,2018-04-05 10:53:29
2016-02-25,000969,7.40,7.49,6.71,6.64,15960094.00,154396032.00,2018-04-05 10:53:29
2016-02-24,000969,7.32,7.44,7.38,7.21,9687989.00,96928912.00,2018-04-05 10:53:29
2016-02-23,000969,7.34,7.35,7.32,7.18,8907859.00,88162320.00,2018-04-05 10:53:29
2016-02-22,000969,7.14,7.45,7.33,7.14,14899253.00,148694560.00,2018-04-05 10:53:29
