tdate,id,open,high,close,low,volume,amount,utime
2018-06-29,S002517,6.51,7.15,7.07,6.51,51476012.00,363574493.00,2018-07-04 05:00:59
2018-06-28,S002517,6.82,6.82,6.50,6.50,23092970.00,156214227.00,2018-07-04 05:00:59
2018-06-27,S002517,6.79,6.95,6.78,6.73,17672249.00,122790803.00,2018-07-04 05:00:59
2018-06-26,S002517,6.57,6.99,6.80,6.50,30990425.00,214147174.00,2018-07-04 05:00:59
2018-06-25,S002517,7.12,7.13,6.79,6.79,20324660.00,143350663.00,2018-07-04 05:00:59
2018-06-22,S002517,6.99,7.09,6.99,6.40,32211981.00,225050710.00,2018-07-04 05:00:59
2018-06-21,S002517,7.05,7.25,7.00,6.95,30399595.00,219942499.00,2018-07-04 05:00:59
2018-06-20,S002517,7.17,7.28,7.06,6.82,32664750.00,233656929.00,2018-07-04 05:00:59
2018-06-19,S002517,7.61,7.72,7.21,7.13,36091008.00,269109431.00,2018-07-04 05:00:59
2018-06-15,S002517,8.34,8.44,7.93,7.88,28025001.00,230072087.00,2018-07-04 05:00:59
2018-06-14,S002517,8.43,8.54,8.39,8.28,20594523.00,176026060.00,2018-07-04 05:00:59
2018-06-13,S002517,8.65,8.66,8.44,8.28,26501961.00,228596593.00,2018-07-04 05:00:59
2018-06-12,S002517,8.64,8.75,8.72,8.40,16097518.00,213794135.00,2018-07-04 05:00:59
2018-06-11,S002517,8.78,8.88,8.63,8.51,18925927.00,253421620.00,2018-07-04 05:00:59
2018-06-08,S002517,8.83,8.94,8.83,8.62,24002188.00,325229841.00,2018-07-04 05:00:59
2018-06-07,S002517,8.83,9.00,8.78,8.74,32695175.00,446219555.00,2018-07-04 05:00:59
2018-06-06,S002517,8.25,9.02,9.02,8.21,59883700.00,814035808.00,2018-07-04 05:00:59
2018-06-05,S002517,8.05,8.21,8.20,8.03,14205376.00,177638724.00,2018-07-04 05:00:59
2018-06-04,S002517,8.51,8.55,7.99,7.87,23459806.00,295104773.00,2018-07-04 05:00:59
2018-06-01,S002517,8.58,8.64,8.45,8.36,19742162.00,258866202.00,2018-07-04 05:00:59
