tdate,id,open,high,close,low,volume,amount,utime
2018-05-31,S600804,15.92,16.08,15.65,15.47,10457475.00,162364405.00,2018-06-05 05:00:58
2018-05-30,S600804,16.13,16.30,15.79,15.69,16850026.00,266964372.00,2018-06-05 05:00:58
2018-05-29,S600804,15.74,16.48,16.41,15.58,26659892.00,428028361.00,2018-06-05 05:00:58
2018-05-28,S600804,16.01,16.13,15.54,15.47,10640154.00,166366434.00,2018-06-05 05:00:58
2018-05-25,S600804,15.92,16.18,16.00,15.91,8229987.00,130853915.00,2018-06-05 05:00:58
2018-05-24,S600804,16.06,16.34,16.06,15.95,12786910.00,204466219.00,2018-06-05 05:00:58
2018-05-23,S600804,16.18,16.31,15.91,15.79,11549274.00,182499288.00,2018-06-05 05:00:58
2018-05-22,S600804,16.03,16.33,16.17,15.94,9888244.00,158140703.00,2018-06-05 05:00:58
2018-05-21,S600804,15.98,16.18,16.06,15.82,14357874.00,227537953.00,2018-06-05 05:00:58
2018-05-18,S600804,16.00,16.23,15.90,15.72,11406720.00,179666486.00,2018-06-05 05:00:58
2018-05-17,S600804,15.45,16.19,16.00,15.33,24122972.00,381029461.00,2018-06-05 05:00:58
2018-05-16,S600804,14.86,15.51,15.49,14.80,20301660.00,307003197.00,2018-06-05 05:00:58
2018-05-15,S600804,14.87,14.91,14.83,14.67,8205109.00,120185674.00,2018-06-05 05:00:58
2018-05-14,S600804,14.76,14.92,14.72,14.57,8563896.00,125000890.00,2018-06-05 05:00:58
2018-05-11,S600804,14.90,14.97,14.68,14.59,10235423.00,149676447.00,2018-06-05 05:00:58
2018-05-10,S600804,13.99,15.12,14.70,13.97,20629955.00,298991461.00,2018-06-05 05:00:58
2018-05-09,S600804,14.01,14.04,13.93,13.85,3070718.00,42279400.00,2018-06-05 05:00:58
2018-05-08,S600804,13.97,14.05,13.98,13.84,5355007.00,73812496.00,2018-06-05 05:00:58
2018-05-07,S600804,14.13,14.13,13.96,13.87,5475290.00,75817171.00,2018-06-05 05:00:58
2018-05-04,S600804,14.03,14.05,14.02,13.81,4818205.00,66389905.00,2018-06-05 05:00:58
2018-05-03,S600804,14.01,14.16,14.03,13.71,4826186.00,66780651.00,2018-06-05 05:00:58
2018-05-02,S600804,13.95,14.12,14.03,13.76,5365170.00,74306435.00,2018-06-05 05:00:58
