tdate,id,open,high,close,low,volume,amount,utime
2018-06-29,S600893,21.65,22.41,22.32,21.65,4779865.00,105883326.00,2018-07-01 05:00:58
2018-06-28,S600893,21.88,22.30,21.70,21.50,5874001.00,128686956.00,2018-07-01 05:00:58
2018-06-27,S600893,21.85,22.00,21.89,21.57,5710466.00,124476696.00,2018-07-01 05:00:58
2018-06-26,S600893,20.42,21.83,21.81,20.42,7596464.00,162968665.00,2018-07-01 05:00:58
2018-06-25,S600893,21.38,21.43,21.03,20.99,5937143.00,125953456.00,2018-07-01 05:00:58
2018-06-22,S600893,20.54,21.34,21.19,20.31,7045078.00,148044095.00,2018-07-01 05:00:58
2018-06-21,S600893,22.09,22.09,20.70,20.66,12283201.00,261944705.00,2018-07-01 05:00:58
2018-06-20,S600893,21.80,22.44,22.03,21.77,8300292.00,183666834.00,2018-07-01 05:00:58
2018-06-19,S600893,22.90,23.40,21.99,21.63,11751001.00,262353959.00,2018-07-01 05:00:58
2018-06-15,S600893,23.66,23.86,23.16,23.03,4918592.00,114991573.00,2018-07-01 05:00:58
2018-06-14,S600893,23.37,23.64,23.62,23.33,3411126.00,80495466.00,2018-07-01 05:00:58
2018-06-13,S600893,23.97,24.00,23.45,23.44,4179082.00,99799893.00,2018-07-01 05:00:58
2018-06-12,S600893,23.68,23.96,23.91,23.54,2963744.00,71016667.00,2018-07-01 05:00:58
2018-06-11,S600893,23.56,23.73,23.67,23.35,3516359.00,83360620.00,2018-07-01 05:00:58
2018-06-08,S600893,24.26,24.26,23.62,23.55,6997918.00,167230083.00,2018-07-01 05:00:58
2018-06-07,S600893,24.60,24.67,24.26,24.20,3772632.00,92499777.00,2018-07-01 05:00:58
2018-06-06,S600893,24.37,24.77,24.55,24.23,6530351.00,161344911.00,2018-07-01 05:00:58
2018-06-05,S600893,23.94,24.44,24.41,23.87,5889767.00,143487776.00,2018-07-01 05:00:58
2018-06-04,S600893,23.87,24.02,23.87,23.77,4170800.00,100132402.00,2018-07-01 05:00:58
2018-06-01,S600893,23.87,24.35,23.75,23.56,7792185.00,187276983.00,2018-07-01 05:00:58
