tdate,id,open,high,close,low,volume,amount,utime
2015-09-30,600863,2.68,2.71,2.67,2.66,17407416.00,76380544.00,2018-04-05 10:53:29
2015-09-29,600863,2.71,2.73,2.66,2.66,28564296.00,125739160.00,2018-04-05 10:53:29
2015-09-28,600863,2.79,2.80,2.77,2.72,26953796.00,121336672.00,2018-04-05 10:53:29
2015-09-25,600863,2.74,2.80,2.76,2.66,64865852.00,291992736.00,2018-04-05 10:53:29
2015-09-24,600863,2.74,2.76,2.74,2.69,33810088.00,151276352.00,2018-04-05 10:53:29
2015-09-23,600863,2.74,2.76,2.71,2.69,42462012.00,189704400.00,2018-04-05 10:53:29
2015-09-22,600863,2.80,2.82,2.79,2.74,51010128.00,232790032.00,2018-04-05 10:53:29
2015-09-21,600863,2.69,2.80,2.80,2.66,47980324.00,216172576.00,2018-04-05 10:53:29
2015-09-18,600863,2.75,2.77,2.72,2.65,45086712.00,199889904.00,2018-04-05 10:53:29
2015-09-17,600863,2.84,2.90,2.71,2.69,81882680.00,379519200.00,2018-04-05 10:53:29
2015-09-16,600863,2.60,2.83,2.82,2.59,66266312.00,293284160.00,2018-04-05 10:53:29
2015-09-15,600863,2.69,2.76,2.58,2.54,58805084.00,253461888.00,2018-04-05 10:53:29
2015-09-14,600863,3.05,3.07,2.74,2.69,69891168.00,327550144.00,2018-04-05 10:53:29
2015-09-11,600863,3.02,3.07,2.99,2.95,49141508.00,241170464.00,2018-04-05 10:53:29
2015-09-10,600863,3.13,3.13,3.03,3.01,60868296.00,306893760.00,2018-04-05 10:53:29
2015-09-09,600863,3.07,3.19,3.14,3.04,90845192.00,464053408.00,2018-04-05 10:53:29
2015-09-08,600863,2.97,3.07,3.07,2.84,74592352.00,363781312.00,2018-04-05 10:53:29
2015-09-07,600863,3.13,3.29,3.01,3.01,122079832.00,626120000.00,2018-04-05 10:53:29
2015-09-02,600863,2.99,3.24,3.13,2.93,165534336.00,853742016.00,2018-04-05 10:53:29
2015-09-01,600863,2.99,3.21,3.12,2.85,158754400.00,793878784.00,2018-04-05 10:53:29
2015-08-31,600863,2.99,3.12,3.09,2.82,137810816.00,667167744.00,2018-04-05 10:53:29
2015-08-28,600863,2.82,3.01,2.99,2.78,119149288.00,560377856.00,2018-04-05 10:53:29
2015-08-27,600863,2.63,2.78,2.76,2.52,100817480.00,439804576.00,2018-04-05 10:53:29
