tdate,id,open,high,close,low,volume,amount,utime
2016-06-30,002244,7.21,7.22,7.18,7.13,10693981.00,71501714.00,2018-04-05 10:53:29
2016-06-29,002244,7.22,7.23,7.20,7.16,15817219.00,106312695.00,2018-04-05 10:53:29
2016-06-28,002244,7.08,7.20,7.20,7.07,13542741.00,90078249.00,2018-04-05 10:53:29
2016-06-27,002244,7.02,7.15,7.14,6.99,15007698.00,99072734.00,2018-04-05 10:53:29
2016-06-24,002244,7.11,7.19,7.03,6.90,19366025.00,128115592.00,2018-04-05 10:53:29
2016-06-23,002244,7.15,7.16,7.11,7.07,8565583.00,56767960.00,2018-04-05 10:53:29
2016-06-22,002244,7.09,7.14,7.14,7.08,9031092.00,59960077.00,2018-04-05 10:53:29
2016-06-21,002244,7.15,7.23,7.09,7.07,14913344.00,99920567.00,2018-04-05 10:53:29
2016-06-20,002244,7.13,7.20,7.15,7.11,12237775.00,81694444.00,2018-04-05 10:53:29
2016-06-17,002244,7.14,7.22,7.17,7.12,12878615.00,86239969.00,2018-04-05 10:53:29
2016-06-16,002244,7.18,7.18,7.12,7.11,15617488.00,103960053.00,2018-04-05 10:53:29
2016-06-15,002244,7.03,7.22,7.18,7.02,16813692.00,112339158.00,2018-04-05 10:53:29
2016-06-14,002244,7.02,7.09,7.06,7.02,9182681.00,60458638.00,2018-04-05 10:53:29
2016-06-13,002244,7.18,7.18,7.03,7.02,15367240.00,102016277.00,2018-04-05 10:53:29
2016-06-08,002244,7.20,7.24,7.20,7.17,11418954.00,76785303.00,2018-04-05 10:53:29
2016-06-07,002244,7.28,7.31,7.20,7.14,19160424.00,128596821.00,2018-04-05 10:53:29
2016-06-06,002244,7.27,7.36,7.28,7.24,15174967.00,103242183.00,2018-04-05 10:53:29
2016-06-03,002244,7.29,7.30,7.27,7.22,25146050.00,170216755.00,2018-04-05 10:53:29
2016-06-02,002244,7.30,7.32,7.28,7.23,16605298.00,112553122.00,2018-04-05 10:53:29
2016-06-01,002244,7.36,7.37,7.31,7.30,15289924.00,104531767.00,2018-04-05 10:53:29
2016-05-31,002244,7.15,7.38,7.35,7.13,25479170.00,173502328.00,2018-04-05 10:53:29
2016-05-30,002244,7.15,7.21,7.15,7.11,9335059.00,62357256.00,2018-04-05 10:53:29
2016-05-27,002244,7.03,7.32,7.22,7.02,25747757.00,173231135.00,2018-04-05 10:53:29
2016-05-26,002244,7.07,7.09,7.04,6.93,10040664.00,65799478.00,2018-04-05 10:53:29
2016-05-25,002244,7.13,7.16,7.05,7.02,8631276.00,57386027.00,2018-04-05 10:53:29
2016-05-24,002244,7.17,7.18,7.07,7.06,9557904.00,63633135.00,2018-04-05 10:53:29
2016-05-23,002244,7.05,7.27,7.20,7.05,14879293.00,99758237.00,2018-04-05 10:53:29
2016-05-20,002244,7.00,7.07,7.07,6.94,10090844.00,66322058.00,2018-04-05 10:53:29
2016-05-19,002244,6.99,7.06,7.04,6.96,12090131.00,79611055.00,2018-04-05 10:53:29
2016-05-18,002244,7.20,7.20,6.97,6.96,17406877.00,115376624.00,2018-04-05 10:53:29
2016-05-17,002244,7.31,7.32,7.22,7.21,14884611.00,101012101.00,2018-04-05 10:53:29
2016-05-16,002244,7.25,7.31,7.29,7.22,12569818.00,85644182.00,2018-04-05 10:53:29
2016-05-13,002244,7.35,7.38,7.28,7.25,11567813.00,79348914.00,2018-04-05 10:53:29
2016-05-12,002244,7.21,7.44,7.35,7.16,19229979.00,132231761.00,2018-04-05 10:53:29
2016-05-11,002244,7.26,7.28,7.25,7.13,15786676.00,106703108.00,2018-04-05 10:53:29
2016-05-10,002244,7.26,7.35,7.21,7.20,16688585.00,113364448.00,2018-04-05 10:53:29
2016-05-09,002244,7.37,7.38,7.28,7.23,19104674.00,130974840.00,2018-04-05 10:53:29
2016-05-06,002244,7.61,7.62,7.40,7.40,21476576.00,151078640.00,2018-04-05 10:53:29
2016-05-05,002244,7.56,7.63,7.63,7.55,13077992.00,93057632.00,2018-04-05 10:53:29
2016-05-04,002244,7.60,7.71,7.57,7.45,20226252.00,144375872.00,2018-04-05 10:53:29
2016-05-03,002244,7.41,7.66,7.64,7.39,21204744.00,150813392.00,2018-04-05 10:53:29
2016-04-29,002244,7.41,7.48,7.41,7.37,9946300.00,69200912.00,2018-04-05 10:53:29
2016-04-28,002244,7.49,7.51,7.43,7.37,10784297.00,75167536.00,2018-04-05 10:53:29
2016-04-27,002244,7.53,7.57,7.49,7.48,11295100.00,79633256.00,2018-04-05 10:53:29
2016-04-26,002244,7.49,7.53,7.52,7.47,12954914.00,91116992.00,2018-04-05 10:53:29
2016-04-25,002244,7.56,7.56,7.47,7.42,12069945.00,84709144.00,2018-04-05 10:53:29
2016-04-22,002244,7.39,7.54,7.53,7.36,12765812.00,89431360.00,2018-04-05 10:53:29
2016-04-21,002244,7.51,7.53,7.42,7.41,16591044.00,116430328.00,2018-04-05 10:53:29
2016-04-20,002244,7.82,7.85,7.47,7.36,35588560.00,251774240.00,2018-04-05 10:53:29
2016-04-19,002244,7.85,7.88,7.80,7.74,19436192.00,142062048.00,2018-04-05 10:53:29
