tdate,id,open,high,close,low,volume,amount,utime
2014-03-31,399108,817.88,820.35,820.35,810.07,29281408,177347888,2018-04-08 17:57:48
2014-03-28,399108,819.52,822.27,817.69,812.73,46625892,265036944,2018-04-08 17:57:48
2014-03-27,399108,828.65,828.90,819.57,816.00,45740792,258067248,2018-04-08 17:57:48
2014-03-26,399108,830.57,832.71,828.30,826.65,25554004,151342128,2018-04-08 17:57:48
2014-03-25,399108,827.22,830.95,830.51,824.07,35988756,199445456,2018-04-08 17:57:48
2014-03-24,399108,824.51,828.12,827.18,822.71,36764712,195106832,2018-04-08 17:57:48
2014-03-21,399108,820.80,831.12,823.77,814.18,53683780,296933056,2018-04-08 17:57:48
2014-03-20,399108,830.12,836.38,820.78,820.16,32308588,171307584,2018-04-08 17:57:48
2014-03-19,399108,837.97,838.00,830.74,828.83,34951680,183789120,2018-04-08 17:57:48
2014-03-18,399108,840.58,842.53,838.00,838.00,31816658,167569872,2018-04-08 17:57:48
2014-03-17,399108,831.65,840.20,840.18,831.07,35384380,170480464,2018-04-08 17:57:48
2014-03-14,399108,834.97,836.05,834.13,830.68,33226180,175820832,2018-04-08 17:57:48
2014-03-13,399108,829.54,837.19,836.45,829.54,35048844,163319712,2018-04-08 17:57:48
2014-03-12,399108,827.79,830.59,828.54,823.75,36827532,206822480,2018-04-08 17:57:48
2014-03-11,399108,822.10,829.85,827.75,822.05,33741972,180667568,2018-04-08 17:57:48
2014-03-10,399108,845.39,845.39,823.99,819.73,54933324,279411584,2018-04-08 17:57:48
2014-03-07,399108,846.28,851.27,846.37,845.31,33339856,198052128,2018-04-08 17:57:48
2014-03-06,399108,845.31,847.29,845.59,838.17,28727284,173447200,2018-04-08 17:57:48
2014-03-05,399108,855.55,855.55,846.78,843.90,41908268,279156800,2018-04-08 17:57:48
2014-03-04,399108,841.76,846.54,844.00,840.20,46714820,292062144,2018-04-08 17:57:48
2014-03-03,399108,828.51,832.46,830.63,824.37,32750754,174965616,2018-04-08 17:57:48
2014-02-28,399108,822.69,830.19,830.11,815.05,45276072,243041856,2018-04-08 17:57:48
2014-02-27,399108,817.95,827.61,822.27,817.95,40255016,216707600,2018-04-08 17:57:48
2014-02-26,399108,804.47,818.24,817.77,803.78,47614556,257636608,2018-04-08 17:57:48
2014-02-25,399108,835.45,836.69,805.88,800.98,72110672,400096832,2018-04-08 17:57:48
2014-02-24,399108,851.44,851.44,837.96,828.23,68352696,317393696,2018-04-08 17:57:48
2014-02-21,399108,852.79,854.49,850.69,847.40,46758632,216860880,2018-04-08 17:57:48
2014-02-20,399108,853.39,856.16,853.12,848.72,81387120,317446464,2018-04-08 17:57:48
2014-02-19,399108,848.31,854.51,853.55,846.39,69693680,315826944,2018-04-08 17:57:48
2014-02-18,399108,856.27,856.88,848.71,846.29,57904136,303767264,2018-04-08 17:57:48
2014-02-17,399108,854.92,859.50,856.33,853.44,57149380,290553952,2018-04-08 17:57:48
2014-02-14,399108,853.34,856.53,855.37,850.98,39682124,219558528,2018-04-08 17:57:48
2014-02-13,399108,856.35,857.82,854.52,853.03,57248388,265065072,2018-04-08 17:57:48
2014-02-12,399108,854.62,856.40,856.39,850.69,35831232,193473600,2018-04-08 17:57:48
2014-02-11,399108,850.43,855.73,852.48,848.74,36445040,223311664,2018-04-08 17:57:48
2014-02-10,399108,836.89,850.28,850.22,836.89,48939572,275908224,2018-04-08 17:57:48
2014-02-07,399108,845.27,845.27,837.57,828.99,45667528,294540000,2018-04-08 17:57:48
2014-01-30,399108,847.84,850.19,850.11,841.94,15690406,89732752,2018-04-08 17:57:48
2014-01-29,399108,841.76,852.29,848.59,841.76,26730808,163376800,2018-04-08 17:57:48
2014-01-28,399108,843.01,847.97,842.62,839.53,27575864,148183024,2018-04-08 17:57:48
2014-01-27,399108,861.65,861.65,844.67,839.92,50295676,247029248,2018-04-08 17:57:48
2014-01-24,399108,855.88,863.33,862.88,855.87,43449756,237953872,2018-04-08 17:57:48
2014-01-23,399108,861.79,864.79,856.29,854.76,33602036,219136768,2018-04-08 17:57:48
2014-01-22,399108,848.70,863.38,862.42,848.61,49266120,293899680,2018-04-08 17:57:48
2014-01-21,399108,845.34,855.93,848.00,845.34,33308152,207587648,2018-04-08 17:57:48
2014-01-20,399108,843.85,850.26,846.68,843.47,21782516,142856768,2018-04-08 17:57:48
2014-01-17,399108,848.13,849.73,845.17,843.61,19861110,117586992,2018-04-08 17:57:48
2014-01-16,399108,845.34,851.40,847.26,845.34,32813730,185990128,2018-04-08 17:57:48
2014-01-15,399108,848.12,848.12,845.20,841.48,36979872,180091440,2018-04-08 17:57:48
2014-01-14,399108,834.68,847.78,847.70,834.33,51515020,242749136,2018-04-08 17:57:48
2014-01-13,399108,842.95,845.09,837.39,833.84,20221156,116577344,2018-04-08 17:57:48
2014-01-10,399108,854.15,854.60,843.00,841.70,19676472,112040088,2018-04-08 17:57:48
2014-01-09,399108,853.87,858.65,855.38,852.24,27684826,166953296,2018-04-08 17:57:48
2014-01-08,399108,847.63,855.97,855.55,847.20,26123752,151521040,2018-04-08 17:57:48
2014-01-07,399108,843.11,852.38,846.45,841.15,22780456,143066096,2018-04-08 17:57:48
2014-01-06,399108,857.98,858.16,845.17,843.48,41490160,249306336,2018-04-08 17:57:48
2014-01-03,399108,866.12,870.54,859.92,857.82,32245100,198595344,2018-04-08 17:57:48
2014-01-02,399108,868.41,868.41,866.35,863.70,22405628,110617008,2018-04-08 17:57:48
