tdate,id,open,high,close,low,volume,amount,utime
2014-09-30,000009,4174.62,4194.71,4189.90,4161.05,6771713600,57460359168,2018-04-08 17:57:48
2014-09-29,000009,4147.88,4170.93,4168.66,4144.36,7139954400,59292020736,2018-04-08 17:57:48
2014-09-26,000009,4101.26,4136.16,4134.53,4089.49,7093555200,56321843200,2018-04-08 17:57:48
2014-09-25,000009,4116.79,4147.39,4110.38,4094.35,8422547200,66813538304,2018-04-08 17:57:48
2014-09-24,000009,4040.60,4105.82,4105.24,4029.14,7865293600,62523940864,2018-04-08 17:57:48
2014-09-23,000009,3993.44,4049.36,4048.81,3992.85,5991142000,49117118464,2018-04-08 17:57:48
2014-09-22,000009,4042.28,4042.28,3996.87,3984.82,6411876400,51558158336,2018-04-08 17:57:48
2014-09-19,000009,4011.28,4051.35,4047.68,4001.01,6409738800,49700102144,2018-04-08 17:57:48
2014-09-18,000009,3973.05,4010.92,4010.25,3960.91,6809577600,50229297152,2018-04-08 17:57:48
2014-09-17,000009,3943.80,3979.98,3979.20,3905.31,7795705600,54248079360,2018-04-08 17:57:48
2014-09-16,000009,4067.04,4077.64,3942.16,3939.58,10403189600,79114354688,2018-04-08 17:57:48
2014-09-15,000009,4021.45,4064.07,4063.46,4015.07,8010520800,63093317632,2018-04-08 17:57:48
2014-09-12,000009,3961.42,4017.70,4017.70,3953.39,7249683200,55410221056,2018-04-08 17:57:48
2014-09-11,000009,3973.93,4022.99,3968.00,3946.11,7600100800,63470649344,2018-04-08 17:57:48
2014-09-10,000009,3958.01,3981.05,3978.09,3936.07,7019516000,56798121984,2018-04-08 17:57:48
2014-09-09,000009,3944.59,3970.88,3969.92,3923.26,7063411200,59001307136,2018-04-08 17:57:48
2014-09-05,000009,3920.77,3939.10,3938.74,3909.95,7505870400,60528259072,2018-04-08 17:57:48
2014-09-04,000009,3882.63,3915.99,3915.95,3870.55,7124597600,61403967488,2018-04-08 17:57:48
2014-09-03,000009,3863.32,3883.30,3881.16,3855.23,7306376000,61739286528,2018-04-08 17:57:48
2014-09-02,000009,3802.04,3857.17,3856.77,3801.10,6857455200,59711705088,2018-04-08 17:57:48
2014-09-01,000009,3740.69,3793.53,3793.33,3740.69,4484887200,39395397632,2018-04-08 17:57:48
2014-08-29,000009,3696.09,3733.89,3733.89,3687.61,3181826000,28065941504,2018-04-08 17:57:48
2014-08-28,000009,3735.56,3739.34,3697.35,3688.32,4095026400,34798702592,2018-04-08 17:57:48
2014-08-27,000009,3718.97,3743.54,3731.49,3718.80,4145460800,35057905664,2018-04-08 17:57:48
2014-08-26,000009,3788.47,3799.26,3723.70,3709.14,5732224000,46645821440,2018-04-08 17:57:48
2014-08-25,000009,3817.12,3820.80,3796.87,3784.05,5709683600,47337840640,2018-04-08 17:57:48
2014-08-22,000009,3791.74,3819.88,3815.75,3780.42,5669548400,48680771584,2018-04-08 17:57:48
2014-08-21,000009,3797.66,3797.68,3793.69,3748.48,5589351200,45666603008,2018-04-08 17:57:48
2014-08-20,000009,3797.39,3817.00,3798.67,3784.78,6107925600,48296505344,2018-04-08 17:57:48
2014-08-19,000009,3791.05,3800.45,3799.59,3767.16,5946947200,52055109632,2018-04-08 17:57:48
2014-08-18,000009,3747.82,3784.98,3784.43,3747.82,5567164800,49145925632,2018-04-08 17:57:48
2014-08-15,000009,3700.67,3744.50,3740.03,3694.85,5038371200,44645588992,2018-04-08 17:57:48
2014-08-14,000009,3724.86,3745.72,3701.61,3696.57,5796232800,48659857408,2018-04-08 17:57:48
2014-08-13,000009,3729.79,3738.16,3728.96,3685.11,5754107200,47012900864,2018-04-08 17:57:48
2014-08-12,000009,3715.41,3731.04,3730.64,3706.96,5076631200,44905209856,2018-04-08 17:57:48
2014-08-11,000009,3664.06,3715.61,3715.33,3664.06,4979967600,42381750272,2018-04-08 17:57:48
