tdate,id,open,high,close,low,volume,amount,utime
2015-06-30,399107,2392.78,2579.80,2577.47,2302.57,39816486912,720394977280,2018-04-08 17:57:48
2015-06-29,399107,2664.92,2666.84,2459.36,2415.04,35751165952,630114549760,2018-04-08 17:57:48
2015-06-26,399107,2750.74,2753.77,2618.41,2608.84,29324822528,554107928576,2018-04-08 17:57:48
2015-06-25,399107,2963.01,2963.74,2842.34,2808.27,33092358144,683896406016,2018-04-08 17:57:48
2015-06-24,399107,2929.49,2962.38,2953.54,2873.99,33117728768,674420031488,2018-04-08 17:57:48
2015-06-23,399107,2863.86,2903.25,2903.25,2717.75,29177739264,603789787136,2018-04-08 17:57:48
2015-06-19,399107,2978.85,3007.13,2869.21,2863.18,28833081344,600239898624,2018-04-08 17:57:48
2015-06-18,399107,3156.56,3171.25,3049.04,3043.70,28819961856,674579939328,2018-04-08 17:57:48
2015-06-17,399107,3098.35,3171.55,3162.25,3006.69,31147581440,705553629184,2018-04-08 17:57:48
2015-06-16,399107,3176.15,3176.15,3100.64,3073.95,35198377984,804528062464,2018-04-08 17:57:48
2015-06-15,399107,3298.55,3302.68,3216.56,3211.19,40524427264,929256636416,2018-04-08 17:57:48
2015-06-12,399107,3261.58,3304.69,3287.57,3255.40,38429433856,904177582080,2018-04-08 17:57:48
2015-06-11,399107,3201.76,3245.92,3245.92,3191.79,35038404608,820743438336,2018-04-08 17:57:48
2015-06-10,399107,3118.82,3227.13,3198.28,3094.90,35800399872,810144432128,2018-04-08 17:57:48
2015-06-09,399107,3128.59,3166.50,3134.51,3094.89,34635911168,781979680768,2018-04-08 17:57:48
2015-06-08,399107,3190.55,3190.55,3139.15,3097.25,41957064704,952124243968,2018-04-08 17:57:48
2015-06-05,399107,3208.23,3235.48,3194.06,3130.38,44277706752,1020288696320,2018-04-08 17:57:48
2015-06-04,399107,3185.47,3192.66,3164.40,2986.17,40012742656,932597989376,2018-04-08 17:57:48
2015-06-03,399107,3193.37,3207.80,3182.99,3099.95,40601612288,964793466880,2018-04-08 17:57:48
2015-06-02,399107,3086.78,3170.92,3170.91,3072.96,39498805248,929042857984,2018-04-08 17:57:48
2015-06-01,399107,2948.99,3062.77,3062.77,2948.99,36333285376,828608151552,2018-04-08 17:57:48
2015-05-29,399107,2878.89,2973.09,2922.63,2763.81,41080762368,899371696128,2018-04-08 17:57:48
2015-05-28,399107,3059.73,3105.56,2884.75,2884.67,52013379584,1112188125184,2018-04-08 17:57:48
2015-05-27,399107,3039.83,3066.53,3053.60,2974.28,44342251520,989898145792,2018-04-08 17:57:48
2015-05-26,399107,2931.59,3018.57,3018.46,2930.33,44547411968,972070977536,2018-04-08 17:57:48
2015-05-25,399107,2835.86,2917.87,2913.77,2816.70,42024116224,911133310976,2018-04-08 17:57:48
2015-05-22,399107,2883.59,2900.49,2867.49,2810.00,43430563840,951526293504,2018-04-08 17:57:48
2015-05-21,399107,2757.28,2838.47,2838.47,2757.28,35391070208,791325900800,2018-04-08 17:57:48
2015-05-20,399107,2702.11,2784.20,2739.52,2702.11,37799968768,814634434560,2018-04-08 17:57:48
2015-05-19,399107,2633.96,2688.46,2685.00,2614.70,31632715776,697896009728,2018-04-08 17:57:48
2015-05-18,399107,2555.16,2621.49,2615.74,2552.30,29340248064,634665369600,2018-04-08 17:57:48
2015-05-15,399107,2558.62,2577.09,2554.24,2516.44,30916069376,638695636992,2018-04-08 17:57:48
2015-05-14,399107,2565.81,2584.50,2566.41,2546.21,33597216768,695299997696,2018-04-08 17:57:48
2015-05-13,399107,2525.20,2582.52,2557.81,2499.31,34547122176,730517078016,2018-04-08 17:57:48
2015-05-12,399107,2500.49,2537.44,2536.90,2485.44,33240905728,719496544256,2018-04-08 17:57:48
2015-05-11,399107,2406.02,2482.30,2482.27,2394.62,31586979840,667580760064,2018-04-08 17:57:48
2015-05-08,399107,2306.57,2375.56,2375.56,2306.57,25284083712,511874072576,2018-04-08 17:57:48
