tdate,id,open,high,close,low,volume,amount,utime
2016-06-30,000012,157.67,157.67,157.67,157.65,40748400,428685777,2018-04-08 17:57:48
2016-06-29,000012,157.61,157.65,157.65,157.59,43466000,454881013,2018-04-08 17:57:48
2016-06-28,000012,157.68,157.68,157.59,157.59,47890600,501278245,2018-04-08 17:57:48
2016-06-27,000012,157.58,157.66,157.66,157.57,50398800,516755242,2018-04-08 17:57:48
2016-06-24,000012,157.57,157.59,157.53,157.50,57779700,611391180,2018-04-08 17:57:48
2016-06-23,000012,157.55,157.56,157.56,157.52,37288900,392011552,2018-04-08 17:57:48
2016-06-22,000012,157.53,157.54,157.53,157.50,36466600,382994070,2018-04-08 17:57:48
2016-06-21,000012,157.53,157.53,157.52,157.52,26045100,278529763,2018-04-08 17:57:48
2016-06-20,000012,157.41,157.52,157.52,157.40,22428200,236495566,2018-04-08 17:57:48
2016-06-17,000012,157.34,157.36,157.36,157.34,25912900,274405031,2018-04-08 17:57:48
2016-06-16,000012,157.32,157.34,157.33,157.31,34901300,369449303,2018-04-08 17:57:48
2016-06-15,000012,157.28,157.31,157.31,157.23,23103400,245506790,2018-04-08 17:57:48
2016-06-14,000012,157.28,157.29,157.26,157.25,52143200,550805326,2018-04-08 17:57:48
2016-06-13,000012,157.30,157.31,157.27,157.26,31592500,327271654,2018-04-08 17:57:48
2016-06-08,000012,157.24,157.25,157.23,157.22,24890500,266148794,2018-04-08 17:57:48
2016-06-07,000012,157.23,157.24,157.23,157.11,27845400,294127558,2018-04-08 17:57:48
2016-06-06,000012,157.25,157.25,157.22,157.22,11625600,122572587,2018-04-08 17:57:48
2016-06-03,000012,157.22,157.22,157.21,157.16,24795600,262157238,2018-04-08 17:57:48
2016-06-02,000012,157.22,157.22,157.21,157.19,33436600,344021262,2018-04-08 17:57:48
2016-06-01,000012,157.20,157.20,157.20,157.17,28774700,298578438,2018-04-08 17:57:48
2016-05-31,000012,157.25,157.25,157.18,157.15,25684400,267659800,2018-04-08 17:57:48
2016-05-30,000012,157.19,157.24,157.23,157.19,19553600,206326921,2018-04-08 17:57:48
2016-05-27,000012,157.19,157.21,157.15,157.15,13268000,139744777,2018-04-08 17:57:48
2016-05-26,000012,157.17,157.18,157.18,157.17,13428100,141797054,2018-04-08 17:57:48
2016-05-25,000012,157.19,157.19,157.16,157.14,35623400,364057900,2018-04-08 17:57:48
2016-05-24,000012,157.18,157.26,157.18,157.15,29667800,310606973,2018-04-08 17:57:48
2016-05-23,000012,157.22,157.23,157.16,157.16,20232200,209993587,2018-04-08 17:57:48
2016-05-20,000012,157.18,157.19,157.18,157.16,13717300,140611187,2018-04-08 17:57:48
2016-05-19,000012,157.18,157.18,157.16,157.13,25435700,261678110,2018-04-08 17:57:48
2016-05-18,000012,157.18,157.18,157.16,157.16,19241500,201683855,2018-04-08 17:57:48
2016-05-17,000012,157.17,157.17,157.17,157.16,22655000,236692613,2018-04-08 17:57:48
2016-05-16,000012,157.18,157.21,157.16,157.15,43194700,442082541,2018-04-08 17:57:48
