tdate,id,open,high,close,low,volume,amount,utime
2014-06-30,000012,142.02,142.13,142.01,142.01,3752700,37559168,2018-04-08 17:57:48
2014-06-27,000012,141.99,142.01,141.98,141.96,3814300,38292308,2018-04-08 17:57:48
2014-06-26,000012,142.00,142.00,141.97,141.94,6844100,68675480,2018-04-08 17:57:48
2014-06-25,000012,141.97,141.99,141.99,141.87,13157800,131683680,2018-04-08 17:57:48
2014-06-24,000012,141.89,141.95,141.95,141.88,1894000,18984816,2018-04-08 17:57:48
2014-06-23,000012,141.93,141.98,141.88,141.66,3533500,34656072,2018-04-08 17:57:48
2014-06-20,000012,141.87,141.88,141.88,141.86,1831600,18282604,2018-04-08 17:57:48
2014-06-19,000012,141.82,141.85,141.85,141.75,4146600,41345400,2018-04-08 17:57:48
2014-06-18,000012,141.92,141.92,141.81,141.81,8423600,84119896,2018-04-08 17:57:48
2014-06-17,000012,141.88,141.90,141.90,141.86,7086400,71213456,2018-04-08 17:57:48
2014-06-16,000012,141.85,141.87,141.87,141.84,40322300,403499616,2018-04-08 17:57:48
2014-06-13,000012,141.80,141.84,141.81,141.66,9662800,96924896,2018-04-08 17:57:48
2014-06-12,000012,141.83,141.83,141.79,141.77,2823500,27497912,2018-04-08 17:57:48
2014-06-11,000012,141.79,141.82,141.82,141.78,3856300,38833156,2018-04-08 17:57:48
2014-06-10,000012,141.65,141.77,141.77,141.65,9681000,96724728,2018-04-08 17:57:48
2014-06-09,000012,141.67,141.67,141.64,141.58,7954100,78085120,2018-04-08 17:57:48
2014-06-06,000012,141.63,141.63,141.63,141.62,13369500,133471672,2018-04-08 17:57:48
2014-06-05,000012,141.63,141.63,141.62,141.62,8755600,86682024,2018-04-08 17:57:48
2014-06-04,000012,141.66,141.71,141.62,141.52,13327700,132578808,2018-04-08 17:57:48
2014-06-03,000012,141.60,141.64,141.64,141.59,10451500,104380896,2018-04-08 17:57:48
2014-05-30,000012,141.52,141.54,141.54,141.51,12827400,128955232,2018-04-08 17:57:48
2014-05-29,000012,141.44,141.50,141.50,141.40,22519600,225809408,2018-04-08 17:57:48
2014-05-28,000012,141.43,141.43,141.43,141.19,16963300,168587872,2018-04-08 17:57:48
2014-05-27,000012,141.38,141.43,141.41,141.37,7982500,79072408,2018-04-08 17:57:48
2014-05-26,000012,141.22,141.36,141.36,141.21,5210600,51741176,2018-04-08 17:57:48
2014-05-23,000012,141.35,141.36,141.18,141.18,583000,5748215,2018-04-08 17:57:48
2014-05-22,000012,141.19,141.34,141.34,141.14,5891300,58655508,2018-04-08 17:57:48
2014-05-21,000012,141.17,141.18,141.18,141.16,5395700,53958040,2018-04-08 17:57:48
2014-05-20,000012,141.15,141.16,141.16,141.15,8022100,79262448,2018-04-08 17:57:48
2014-05-19,000012,141.15,141.19,141.13,141.03,4340100,43346532,2018-04-08 17:57:48
2014-05-16,000012,141.15,141.16,141.10,141.10,5104700,49913860,2018-04-08 17:57:48
2014-05-15,000012,141.15,141.15,141.14,141.13,8694400,86019408,2018-04-08 17:57:48
2014-05-14,000012,141.15,141.17,141.14,141.14,7822200,76613376,2018-04-08 17:57:48
2014-05-13,000012,141.12,141.18,141.14,141.12,7900300,76670000,2018-04-08 17:57:48
2014-05-12,000012,141.10,141.11,141.11,141.10,6751500,65940580,2018-04-08 17:57:48
2014-05-09,000012,141.02,141.06,141.06,140.98,15733900,154445936,2018-04-08 17:57:48
2014-05-08,000012,141.00,141.03,141.01,141.00,14357000,140500720,2018-04-08 17:57:48
2014-05-07,000012,140.98,140.99,140.99,140.98,3142700,30865944,2018-04-08 17:57:48
2014-05-06,000012,140.89,141.00,140.97,140.89,9430700,92862360,2018-04-08 17:57:48
2014-05-05,000012,140.87,140.89,140.88,140.87,6357100,61787680,2018-04-08 17:57:48
2014-04-30,000012,140.75,140.82,140.80,140.75,7174100,68929248,2018-04-08 17:57:48
2014-04-29,000012,140.74,140.79,140.74,140.73,2037600,19137442,2018-04-08 17:57:48
2014-04-28,000012,140.76,140.77,140.72,140.72,3937200,38898216,2018-04-08 17:57:48
2014-04-25,000012,140.73,140.73,140.72,140.71,69577800,690547904,2018-04-08 17:57:48
2014-04-24,000012,140.72,140.72,140.72,140.64,12187800,116095840,2018-04-08 17:57:48
2014-04-23,000012,140.77,140.79,140.71,140.67,6699500,64251808,2018-04-08 17:57:48
2014-04-22,000012,140.78,140.78,140.76,140.58,1977900,19231274,2018-04-08 17:57:48
2014-04-21,000012,140.76,140.77,140.77,140.76,1728500,16419268,2018-04-08 17:57:48
2014-04-18,000012,140.72,140.72,140.72,140.72,3949200,37211956,2018-04-08 17:57:48
2014-04-17,000012,140.70,140.71,140.71,140.70,10673500,102418816,2018-04-08 17:57:48
2014-04-16,000012,140.72,140.72,140.68,140.58,5117700,48799936,2018-04-08 17:57:48
2014-04-15,000012,140.65,140.71,140.71,140.65,5823800,55871640,2018-04-08 17:57:48
2014-04-14,000012,140.68,140.70,140.64,140.27,4675300,45403020,2018-04-08 17:57:48
2014-04-11,000012,140.53,140.64,140.64,140.46,8975200,85933432,2018-04-08 17:57:48
2014-04-10,000012,140.59,140.59,140.52,140.44,14864000,142171280,2018-04-08 17:57:48
2014-04-09,000012,140.56,140.66,140.57,140.48,23280900,226963376,2018-04-08 17:57:48
2014-04-08,000012,140.50,140.55,140.55,140.43,13902100,134548128,2018-04-08 17:57:48
