tdate,id,open,high,close,low,volume,amount,utime
2014-09-30,399101,7863.83,7913.15,7904.18,7849.88,5928722944,82065752064,2018-04-08 17:57:48
2014-09-29,399101,7789.62,7851.13,7850.67,7789.57,6414219776,87775887360,2018-04-08 17:57:48
2014-09-26,399101,7727.18,7766.02,7765.22,7703.72,5842440704,79712944128,2018-04-08 17:57:48
2014-09-25,399101,7753.23,7805.71,7734.99,7709.85,6971753472,96577339392,2018-04-08 17:57:48
2014-09-24,399101,7624.06,7728.62,7723.72,7606.20,6355724800,86193610752,2018-04-08 17:57:48
2014-09-23,399101,7527.91,7636.89,7636.89,7527.91,5279151104,72983805952,2018-04-08 17:57:48
2014-09-22,399101,7609.73,7609.73,7534.27,7511.88,5443504640,75426660352,2018-04-08 17:57:48
2014-09-19,399101,7536.33,7619.65,7614.66,7528.70,5290166784,72097947648,2018-04-08 17:57:48
2014-09-18,399101,7466.03,7528.80,7528.80,7446.29,5279323648,69202427904,2018-04-08 17:57:48
2014-09-17,399101,7440.22,7480.26,7480.26,7355.01,6112892416,81833885696,2018-04-08 17:57:48
2014-09-16,399101,7708.31,7709.76,7435.19,7434.65,8539685376,114776588288,2018-04-08 17:57:48
2014-09-15,399101,7630.88,7711.23,7704.51,7614.94,7256488960,100018102272,2018-04-08 17:57:48
2014-09-12,399101,7545.80,7628.28,7628.28,7526.90,6216294400,83619586048,2018-04-08 17:57:48
2014-09-11,399101,7568.44,7647.74,7545.91,7504.51,7825247232,105809715200,2018-04-08 17:57:48
2014-09-10,399101,7508.41,7565.73,7560.75,7468.36,6422783488,85395243008,2018-04-08 17:57:48
2014-09-09,399101,7495.13,7523.62,7520.85,7442.61,6221575168,84189847552,2018-04-08 17:57:48
2014-09-05,399101,7461.18,7485.63,7485.63,7417.54,6641819648,89551659008,2018-04-08 17:57:48
2014-09-04,399101,7403.57,7449.98,7448.77,7379.86,6644988416,91828699136,2018-04-08 17:57:48
2014-09-03,399101,7357.44,7407.23,7398.79,7340.04,6713832448,92331114496,2018-04-08 17:57:48
2014-09-02,399101,7256.68,7338.48,7338.48,7250.41,6246583296,84304281600,2018-04-08 17:57:48
2014-09-01,399101,7130.81,7240.73,7240.73,7129.90,4771185664,64122093568,2018-04-08 17:57:48
2014-08-29,399101,7039.40,7121.27,7121.27,7031.76,3825850880,48544714752,2018-04-08 17:57:48
2014-08-28,399101,7103.08,7122.52,7042.58,7017.12,4780276224,58083028992,2018-04-08 17:57:48
2014-08-27,399101,7049.95,7116.68,7103.84,7049.95,4608058368,58045796352,2018-04-08 17:57:48
