tdate,id,open,high,close,low,volume,amount,utime
2015-06-30,000017,3383.95,3614.63,3612.31,3249.66,70130816000,922088636416,2018-04-08 17:57:48
2015-06-29,000017,3623.00,3629.50,3423.06,3272.69,66819558400,892378677248,2018-04-08 17:57:48
2015-06-26,000017,3715.59,3764.05,3541.09,3495.88,56276691200,785359241216,2018-04-08 17:57:48
2015-06-25,000017,3979.19,3986.90,3823.74,3786.34,57123340800,863648940032,2018-04-08 17:57:48
2015-06-24,000017,3888.41,3962.24,3960.84,3844.31,54146963200,813339181056,2018-04-08 17:57:48
2015-06-23,000017,3775.60,3865.87,3864.65,3601.25,47149536000,691452313600,2018-04-08 17:57:48
2015-06-19,000017,3960.15,4005.98,3781.18,3779.54,45093219200,683548999680,2018-04-08 17:57:48
2015-06-18,000017,4174.05,4194.23,4040.91,4037.09,50616576000,784349396992,2018-04-08 17:57:48
2015-06-17,000017,4129.91,4208.80,4195.50,4026.05,53522288000,828231647232,2018-04-08 17:57:48
2015-06-16,000017,4226.26,4247.56,4127.13,4088.78,54929228800,893466836992,2018-04-08 17:57:48
2015-06-15,000017,4369.89,4371.90,4275.81,4263.71,63650630400,1063196228325,2018-04-08 17:57:48
2015-06-12,000017,4343.46,4373.04,4363.07,4309.66,62391328000,1058067206394,2018-04-08 17:57:48
2015-06-11,000017,4308.17,4325.97,4325.20,4265.29,56273478400,973159399424,2018-04-08 17:57:48
2015-06-10,000017,4264.36,4361.25,4312.07,4223.96,59518950400,1003448924288,2018-04-08 17:57:48
2015-06-09,000017,4346.38,4347.44,4318.84,4259.16,72815187200,1148787300697,2018-04-08 17:57:48
2015-06-08,000017,4260.59,4346.99,4334.30,4220.27,85230681600,1306860534730,2018-04-08 17:57:48
2015-06-05,000017,4235.45,4265.40,4241.49,4135.68,77016294400,1229911900783,2018-04-08 17:57:48
2015-06-04,000017,4147.98,4177.75,4177.02,3923.56,67223616000,1049080543280,2018-04-08 17:57:48
2015-06-03,000017,4157.48,4172.61,4145.46,4071.60,60945561600,1007731412410,2018-04-08 17:57:48
2015-06-02,000017,4090.47,4146.72,4145.84,4050.41,62156025600,995980869632,2018-04-08 17:57:48
2015-06-01,000017,3911.80,4077.68,4077.02,3896.47,59124345600,931900751872,2018-04-08 17:57:48
2015-05-29,000017,3887.10,3966.93,3893.81,3741.57,60885363200,952480169984,2018-04-08 17:57:48
2015-05-28,000017,4174.72,4210.83,3901.28,3896.18,78019232000,999999995904,2018-04-08 17:57:48
2015-05-27,000017,4165.50,4186.96,4173.02,4101.57,67897344000,999999995904,2018-04-08 17:57:48
2015-05-26,000017,4099.68,4147.61,4146.96,4035.43,70261088000,999999995904,2018-04-08 17:57:48
2015-05-25,000017,3934.93,4065.77,4065.03,3932.20,68050080000,999999995904,2018-04-08 17:57:48
2015-05-22,000017,3871.06,3933.39,3932.82,3852.40,65276089600,999999995904,2018-04-08 17:57:48
2015-05-21,000017,3762.50,3824.99,3824.10,3747.03,46281360000,726797189120,2018-04-08 17:57:48
2015-05-20,000017,3744.79,3816.74,3753.93,3742.22,51155392000,803383738368,2018-04-08 17:57:48
2015-05-19,000017,3618.26,3730.71,3729.99,3618.26,43426678400,691157139456,2018-04-08 17:57:48
2015-05-18,000017,3612.09,3651.44,3616.41,3597.41,37731558400,591891005440,2018-04-08 17:57:48
2015-05-15,000017,3688.40,3688.40,3638.36,3613.64,43682390400,663507435520,2018-04-08 17:57:48
2015-05-14,000017,3693.79,3714.86,3698.31,3656.61,44716540800,668210561024,2018-04-08 17:57:48
2015-05-13,000017,3718.99,3730.16,3696.36,3668.20,50883382400,779155079168,2018-04-08 17:57:48
2015-05-12,000017,3668.40,3719.03,3718.11,3647.64,52006390400,791744610304,2018-04-08 17:57:48
