tdate,id,open,high,close,low,volume,amount,utime
2018-07-31,X000300,3510.47,3528.15,3517.66,3493.16,6798081700,80022152109,2018-10-30 11:19:14
2018-07-30,X000300,3520.85,3550.90,3515.08,3489.55,8211699500,96183097601,2018-10-30 11:19:14
2018-07-27,X000300,3533.77,3545.41,3521.23,3512.70,7017810400,81192174902,2018-10-30 11:19:14
2018-07-26,X000300,3583.32,3593.92,3536.25,3528.64,9034964100,105577285189,2018-10-30 11:19:14
2018-07-25,X000300,3589.51,3589.98,3577.75,3566.31,9675850100,112176694173,2018-10-30 11:19:14
2018-07-24,X000300,3530.66,3596.51,3581.71,3530.66,15691243500,177448954019,2018-10-30 11:19:14
2018-07-23,X000300,3471.86,3527.53,3525.75,3464.65,11903662700,143960930682,2018-10-30 11:19:14
2018-07-20,X000300,3426.46,3505.93,3492.89,3398.95,10198472700,122196953815,2018-10-30 11:19:14
2018-07-19,X000300,3444.80,3466.51,3428.34,3417.96,6847771600,88804907805,2018-10-30 11:19:14
2018-07-18,X000300,3456.61,3479.26,3431.32,3430.16,6653033000,88556873195,2018-10-30 11:19:14
2018-07-17,X000300,3466.42,3467.18,3449.38,3420.97,6198307600,85720563654,2018-10-30 11:19:14
2018-07-16,X000300,3488.97,3506.24,3472.09,3459.73,6828199900,90754288081,2018-10-30 11:19:14
2018-07-13,X000300,3488.50,3499.76,3492.69,3474.91,7295589700,99800184924,2018-10-30 11:19:14
2018-07-12,X000300,3403.33,3499.10,3481.06,3403.33,9635356400,117805514793,2018-10-30 11:19:14
2018-07-11,X000300,3398.93,3427.57,3407.53,3375.14,7204095000,89661507129,2018-10-30 11:19:14
2018-07-10,X000300,3464.91,3474.14,3467.52,3437.27,6954882300,90127445728,2018-10-30 11:19:14
2018-07-09,X000300,3378.91,3459.32,3459.18,3378.91,7660154500,100918863679,2018-10-30 11:19:14
2018-07-06,X000300,3347.06,3396.25,3365.12,3295.73,8609757900,109481942501,2018-10-30 11:19:14
2018-07-05,X000300,3365.55,3398.49,3342.44,3330.71,8158798100,97544619590,2018-10-30 11:19:14
2018-07-04,X000300,3398.78,3418.33,3363.75,3359.09,7515799700,93648559089,2018-10-30 11:19:14
2018-07-03,X000300,3410.48,3422.04,3409.28,3319.29,9527869300,129898019347,2018-10-30 11:19:14
2018-07-02,X000300,3504.46,3506.90,3407.96,3383.50,8435144900,107601540659,2018-10-30 11:19:14
