tdate,id,open,high,close,low,volume,amount,utime
2017-06-30,000003,327.01,327.39,327.27,325.97,20745200,153303006,2018-04-08 17:57:48
2017-06-29,000003,326.05,327.13,327.08,325.94,22416100,159376857,2018-04-08 17:57:48
2017-06-28,000003,327.01,327.01,325.87,325.55,13824000,102669844,2018-04-08 17:57:48
2017-06-27,000003,326.50,327.13,327.09,325.92,20238700,157252049,2018-04-08 17:57:48
2017-06-26,000003,322.87,326.38,326.31,322.83,26657600,224888503,2018-04-08 17:57:48
2017-06-23,000003,323.21,323.50,323.06,321.02,26732700,194722463,2018-04-08 17:57:48
2017-06-22,000003,323.99,326.11,323.41,323.41,33579300,250521118,2018-04-08 17:57:48
2017-06-21,000003,323.90,324.84,324.08,323.40,18093900,121844973,2018-04-08 17:57:48
2017-06-20,000003,324.26,324.88,323.78,323.54,14118300,107393309,2018-04-08 17:57:48
2017-06-19,000003,322.61,324.11,324.05,322.16,16603700,118288352,2018-04-08 17:57:48
2017-06-16,000003,322.94,324.20,322.64,322.29,22179900,157310526,2018-04-08 17:57:48
2017-06-15,000003,321.30,323.43,323.06,321.20,17550700,120048661,2018-04-08 17:57:48
2017-06-14,000003,322.16,322.56,321.34,320.96,22517500,140339132,2018-04-08 17:57:48
2017-06-13,000003,321.53,323.65,323.25,320.68,19794800,151011184,2018-04-08 17:57:48
2017-06-12,000003,324.31,324.32,321.08,320.82,17888200,140856133,2018-04-08 17:57:48
2017-06-09,000003,323.29,325.51,324.96,323.05,26388500,194140807,2018-04-08 17:57:48
2017-06-08,000003,323.84,324.28,323.53,322.79,18609000,117765470,2018-04-08 17:57:48
2017-06-07,000003,317.92,323.87,323.82,317.92,32209100,219687797,2018-04-08 17:57:48
2017-06-06,000003,318.06,318.19,318.16,317.29,9786000,66009814,2018-04-08 17:57:48
2017-06-05,000003,317.26,318.58,318.22,317.11,12297400,85682738,2018-04-08 17:57:48
2017-06-02,000003,315.09,317.71,317.38,314.19,19301700,123816157,2018-04-08 17:57:48
2017-06-01,000003,320.90,320.90,315.23,315.01,26041900,171362036,2018-04-08 17:57:48
2017-05-31,000003,321.83,324.08,320.96,320.71,33246400,243543595,2018-04-08 17:57:48
2017-05-26,000003,319.98,321.09,320.83,319.79,14657700,88171945,2018-04-08 17:57:48
2017-05-25,000003,316.40,320.53,320.39,315.22,25907000,164157081,2018-04-08 17:57:48
2017-05-24,000003,316.02,316.61,316.35,312.84,23009200,151664869,2018-04-08 17:57:48
2017-05-23,000003,321.76,321.86,316.13,315.89,28731100,185244523,2018-04-08 17:57:48
2017-05-22,000003,325.47,325.88,321.82,321.12,17777300,115174288,2018-04-08 17:57:48
2017-05-19,000003,325.49,326.06,325.71,325.05,10970200,70592927,2018-04-08 17:57:48
2017-05-18,000003,325.28,326.23,325.52,324.28,14299200,95757561,2018-04-08 17:57:48
2017-05-17,000003,325.54,327.70,326.51,325.30,22995400,158738670,2018-04-08 17:57:48
2017-05-16,000003,321.61,325.38,325.27,319.04,28793900,191705818,2018-04-08 17:57:48
2017-05-15,000003,321.83,323.20,321.70,321.61,14111500,93968912,2018-04-08 17:57:48
2017-05-12,000003,322.43,323.32,321.93,321.33,20412700,134554982,2018-04-08 17:57:48
2017-05-11,000003,322.12,322.84,322.62,317.85,31528000,202010734,2018-04-08 17:57:48
2017-05-10,000003,325.17,326.50,322.55,322.20,22762700,143524347,2018-04-08 17:57:48
2017-05-09,000003,324.01,325.37,325.21,322.49,27952000,170329157,2018-04-08 17:57:48
2017-05-08,000003,329.07,329.07,324.91,324.51,32392300,203652295,2018-04-08 17:57:48
2017-05-05,000003,334.25,334.25,329.29,328.82,45169000,291683450,2018-04-08 17:57:48
2017-05-04,000003,333.71,335.31,334.53,333.05,19699400,135967211,2018-04-08 17:57:48
2017-05-03,000003,333.18,334.49,333.82,332.46,21336900,142102828,2018-04-08 17:57:48
2017-05-02,000003,334.64,335.31,333.29,333.03,22702400,157154208,2018-04-08 17:57:48
2017-04-28,000003,336.35,336.35,335.13,334.56,23089600,181837352,2018-04-08 17:57:48
2017-04-27,000003,335.07,336.23,336.15,331.61,33316000,222412626,2018-04-08 17:57:48
2017-04-26,000003,333.68,335.37,335.11,332.95,24467400,171081803,2018-04-08 17:57:48
2017-04-25,000003,332.80,334.59,333.71,332.80,24253800,164986412,2018-04-08 17:57:48
2017-04-24,000003,337.04,337.04,332.92,332.38,28085300,192946932,2018-04-08 17:57:48
2017-04-21,000003,336.90,338.01,337.17,336.50,15494100,113235134,2018-04-08 17:57:48
2017-04-20,000003,336.78,337.69,337.00,334.93,25815900,175712872,2018-04-08 17:57:48
2017-04-19,000003,338.98,338.98,336.73,334.00,49144100,314065636,2018-04-08 17:57:48
2017-04-18,000003,338.93,341.23,339.51,338.93,20456200,143153772,2018-04-08 17:57:48
2017-04-17,000003,340.18,340.38,339.05,338.08,27708400,180807819,2018-04-08 17:57:48
2017-04-14,000003,343.64,344.09,340.40,340.25,35134700,235343318,2018-04-08 17:57:48
2017-04-13,000003,343.80,344.58,343.77,343.33,22138600,152802885,2018-04-08 17:57:48
2017-04-12,000003,344.19,344.64,343.88,342.81,30740400,212109167,2018-04-08 17:57:48
2017-04-11,000003,344.24,344.59,344.20,340.62,44034100,291595208,2018-04-08 17:57:48
2017-04-10,000003,344.91,345.30,344.16,343.73,34213100,228880191,2018-04-08 17:57:48
2017-04-07,000003,344.83,345.34,345.00,343.76,29829200,209776673,2018-04-08 17:57:48
2017-04-06,000003,345.09,345.47,345.00,343.90,39150000,249332036,2018-04-08 17:57:48
2017-04-05,000003,338.19,345.44,345.30,338.19,67447000,436532930,2018-04-08 17:57:48
