tdate,id,open,high,close,low,volume,amount,utime
2016-03-31,000300,3229.20,3241.93,3218.09,3208.66,12155207400,147267617416,2018-04-08 17:57:48
2016-03-30,000300,3161.29,3216.68,3216.28,3161.29,11780251200,140721774451,2018-04-08 17:57:48
2016-03-29,000300,3171.31,3178.07,3135.41,3122.76,9729474700,113844280553,2018-04-08 17:57:48
2016-03-28,000300,3206.95,3229.62,3169.73,3161.88,10344193300,123844044128,2018-04-08 17:57:48
2016-03-25,000300,3176.81,3204.44,3197.82,3174.32,9739533000,115195604431,2018-04-08 17:57:48
2016-03-24,000300,3211.50,3221.91,3181.85,3181.81,13313112200,162436036415,2018-04-08 17:57:48
2016-03-23,000300,3217.73,3242.25,3236.09,3202.98,12567928600,155567074583,2018-04-08 17:57:48
2016-03-22,000300,3231.61,3249.68,3225.79,3218.73,16102089700,194211982989,2018-04-08 17:57:48
2016-03-21,000300,3203.29,3267.78,3249.44,3198.36,23326946400,256836636273,2018-04-08 17:57:48
2016-03-18,000300,3136.22,3197.67,3171.96,3130.10,19730256400,210017810346,2018-04-08 17:57:48
2016-03-17,000300,3096.81,3147.84,3124.20,3077.57,12166177700,136603715775,2018-04-08 17:57:48
2016-03-16,000300,3068.87,3100.35,3090.03,3064.52,12473644800,126128854001,2018-04-08 17:57:48
2016-03-15,000300,3061.34,3077.09,3074.78,3028.58,9831194100,101302845698,2018-04-08 17:57:48
2016-03-14,000300,3039.57,3106.80,3065.69,3034.00,11710865500,123539094703,2018-04-08 17:57:48
2016-03-11,000300,2990.21,3026.44,3018.28,2982.17,7333356400,74367296548,2018-04-08 17:57:48
2016-03-10,000300,3056.21,3074.16,3013.15,3012.69,7607219700,78180468559,2018-04-08 17:57:48
2016-03-09,000300,3045.92,3072.92,3071.91,3020.13,11146624500,106298652785,2018-04-08 17:57:48
2016-03-08,000300,3100.15,3109.25,3107.67,3001.83,13623574200,128758488144,2018-04-08 17:57:48
2016-03-07,000300,3109.00,3130.90,3104.84,3083.58,13246203700,127790344488,2018-04-08 17:57:48
2016-03-04,000300,3047.54,3101.66,3093.89,3032.42,21917253400,205520475543,2018-04-08 17:57:48
2016-03-03,000300,3050.39,3078.44,3058.42,3040.25,17310574400,165509087742,2018-04-08 17:57:48
2016-03-02,000300,2933.92,3054.72,3051.33,2933.12,17597234700,164025161471,2018-04-08 17:57:48
2016-03-01,000300,2881.34,2950.44,2930.69,2863.32,11604591800,110491037808,2018-04-08 17:57:48
2016-02-29,000300,2939.58,2939.88,2877.47,2821.22,12934102000,118440829598,2018-04-08 17:57:48
2016-02-26,000300,2942.09,2964.39,2948.03,2902.95,10694972900,102531571946,2018-04-08 17:57:48
2016-02-25,000300,3104.41,3104.44,2918.75,2905.46,15782975200,153493008194,2018-04-08 17:57:48
2016-02-24,000300,3077.61,3109.55,3109.55,3055.25,11178265000,112918607549,2018-04-08 17:57:48
2016-02-23,000300,3117.20,3119.22,3089.36,3061.43,11256739100,117476469063,2018-04-08 17:57:48
2016-02-22,000300,3083.93,3128.21,3118.87,3071.33,14094696800,141684080627,2018-04-08 17:57:48
2016-02-19,000300,3047.94,3065.97,3051.59,3032.63,8733801200,90849341804,2018-04-08 17:57:48
2016-02-18,000300,3079.53,3093.51,3053.70,3049.84,12440146400,122618612161,2018-04-08 17:57:48
2016-02-17,000300,3034.09,3065.78,3063.32,3027.05,12829160700,122279340234,2018-04-08 17:57:48
2016-02-16,000300,2962.19,3042.09,3037.03,2962.19,11257964300,112300492317,2018-04-08 17:57:48
2016-02-15,000300,2888.43,2961.49,2946.71,2886.02,7291943400,71285049141,2018-04-08 17:57:48
2016-02-05,000300,2982.06,2988.36,2963.79,2962.85,7685080800,77443222334,2018-04-08 17:57:48
2016-02-04,000300,2960.33,2999.21,2984.76,2960.21,9177972400,91550346872,2018-04-08 17:57:48
2016-02-03,000300,2931.29,2954.71,2948.64,2909.90,7738900000,74817092259,2018-04-08 17:57:48
2016-02-02,000300,2901.53,2972.43,2961.33,2901.51,8860196300,88740230428,2018-04-08 17:57:48
2016-02-01,000300,2939.04,2944.52,2901.05,2869.56,8679534200,82931453498,2018-04-08 17:57:48
2016-01-29,000300,2855.60,2965.31,2946.09,2854.37,11330425900,109462356680,2018-04-08 17:57:48
2016-01-28,000300,2909.33,2941.89,2853.76,2841.84,9922275600,95663874927,2018-04-08 17:57:48
2016-01-27,000300,2953.18,2963.54,2930.35,2839.29,13222936600,126997670778,2018-04-08 17:57:48
2016-01-26,000300,3099.60,3106.53,2940.51,2934.65,12693392100,127250652518,2018-04-08 17:57:48
2016-01-25,000300,3129.03,3149.33,3128.89,3105.10,8154006100,85777891364,2018-04-08 17:57:48
2016-01-22,000300,3114.89,3132.17,3113.46,3053.96,8995108700,96885673842,2018-04-08 17:57:48
2016-01-21,000300,3136.38,3202.54,3081.34,3081.34,11118973300,121856195433,2018-04-08 17:57:48
2016-01-20,000300,3204.22,3225.95,3174.38,3154.43,13065050400,143313337192,2018-04-08 17:57:48
2016-01-19,000300,3132.70,3227.91,3223.12,3119.22,12765389300,142907686296,2018-04-08 17:57:48
2016-01-18,000300,3068.24,3165.62,3130.73,3066.73,10112838600,109458287764,2018-04-08 17:57:48
2016-01-15,000300,3200.89,3216.80,3118.73,3101.05,12460177900,131882737252,2018-04-08 17:57:48
2016-01-14,000300,3076.64,3226.66,3221.57,3072.04,13453767100,144771580596,2018-04-08 17:57:48
2016-01-13,000300,3240.48,3257.30,3155.88,3155.88,12066649400,130886082444,2018-04-08 17:57:48
2016-01-12,000300,3214.82,3242.25,3215.71,3174.55,12822579600,142048909710,2018-04-08 17:57:48
2016-01-11,000300,3303.12,3342.48,3192.45,3192.45,17463838700,184464050180,2018-04-08 17:57:48
2016-01-08,000300,3371.87,3418.85,3361.56,3237.93,18595945100,203498868289,2018-04-08 17:57:48
2016-01-07,000300,3481.15,3481.15,3294.38,3284.74,4410264100,47130795628,2018-04-08 17:57:48
2016-01-06,000300,3482.41,3543.74,3539.81,3468.47,14596614400,160947198402,2018-04-08 17:57:48
2016-01-05,000300,3382.18,3518.22,3478.78,3377.28,16211698400,196017085879,2018-04-08 17:57:48
2016-01-04,000300,3725.86,3726.24,3469.07,3468.95,11537067400,145968206095,2018-04-08 17:57:48
