tdate,id,open,high,close,low,volume,amount,utime
2017-12-29,399333,8266.28,8324.02,8321.57,8264.33,1560223308,27937478677,2018-04-08 17:57:48
2017-12-28,399333,8203.02,8290.01,8255.11,8192.32,1690120480,31001929033,2018-04-08 17:57:48
2017-12-27,399333,8302.62,8306.40,8214.29,8211.59,1649050174,32034958102,2018-04-08 17:57:48
2017-12-26,399333,8289.85,8319.99,8316.60,8228.15,1529966805,28285221127,2018-04-08 17:57:48
2017-12-25,399333,8396.28,8407.43,8302.54,8264.98,1848184517,32425328172,2018-04-08 17:57:48
2017-12-22,399333,8417.14,8456.44,8388.04,8377.65,1615455782,28668215600,2018-04-08 17:57:48
2017-12-21,399333,8294.39,8454.18,8426.97,8276.08,1919798541,35630998810,2018-04-08 17:57:48
2017-12-20,399333,8364.13,8364.13,8304.90,8297.03,1829738355,32801777128,2018-04-08 17:57:48
2017-12-19,399333,8275.10,8354.47,8351.16,8275.10,1708520292,29252910307,2018-04-08 17:57:48
2017-12-18,399333,8344.38,8358.89,8264.46,8238.38,1695938242,31514054633,2018-04-08 17:57:48
2017-12-15,399333,8427.97,8449.38,8356.92,8332.23,2010930061,37808558713,2018-04-08 17:57:48
2017-12-14,399333,8488.68,8510.12,8448.25,8405.94,2158158903,40937658339,2018-04-08 17:57:48
2017-12-13,399333,8420.52,8494.02,8494.02,8393.31,2027441803,35536301538,2018-04-08 17:57:48
2017-12-12,399333,8488.72,8528.40,8430.59,8427.72,2096653750,40323811788,2018-04-08 17:57:48
2017-12-11,399333,8319.05,8475.57,8475.57,8319.05,1994912891,39270441754,2018-04-08 17:57:48
2017-12-08,399333,8179.29,8331.52,8310.26,8177.54,1824441212,34243990822,2018-04-08 17:57:48
2017-12-07,399333,8280.32,8285.28,8190.21,8182.36,1594509618,28807416312,2018-04-08 17:57:48
2017-12-06,399333,8238.69,8302.60,8300.83,8126.48,1963735553,36950827955,2018-04-08 17:57:48
2017-12-05,399333,8383.85,8434.32,8242.23,8192.22,2186767037,41828501432,2018-04-08 17:57:48
2017-12-04,399333,8410.33,8472.44,8401.25,8389.75,1871063972,36164401900,2018-04-08 17:57:48
2017-12-01,399333,8315.86,8452.30,8420.06,8311.82,2004848980,37816698303,2018-04-08 17:57:48
2017-11-30,399333,8398.90,8440.28,8318.66,8294.83,1620163972,33522093473,2018-04-08 17:57:48
2017-11-29,399333,8464.68,8483.58,8433.03,8325.89,1813645472,38160358547,2018-04-08 17:57:48
2017-11-28,399333,8312.99,8454.09,8454.09,8312.99,1478386515,34495530658,2018-04-08 17:57:48
2017-11-27,399333,8502.82,8502.82,8318.82,8305.46,1760760823,39402453298,2018-04-08 17:57:48
2017-11-24,399333,8497.41,8579.17,8514.64,8438.62,1856280520,42160757940,2018-04-08 17:57:48
2017-11-23,399333,8806.64,8806.64,8534.01,8534.01,2397008904,53732553657,2018-04-08 17:57:48
2017-11-22,399333,8912.40,8947.84,8848.16,8754.02,2355764506,53934960972,2018-04-08 17:57:48
2017-11-21,399333,8765.10,8902.22,8902.22,8748.20,2316673305,51885694762,2018-04-08 17:57:48
2017-11-20,399333,8559.10,8773.42,8773.42,8460.70,2168227950,47239959401,2018-04-08 17:57:48
2017-11-17,399333,8754.53,8789.41,8591.96,8589.78,2564890287,51215707913,2018-04-08 17:57:48
2017-11-16,399333,8688.29,8776.78,8764.73,8667.69,2065795970,45675618335,2018-04-08 17:57:48
2017-11-15,399333,8843.22,8854.84,8693.29,8637.45,2440803276,54707144274,2018-04-08 17:57:48
2017-11-14,399333,8980.89,8992.04,8875.76,8851.24,2649208110,58477656736,2018-04-08 17:57:48
2017-11-13,399333,8893.42,8984.61,8979.56,8874.59,2920823725,61886878638,2018-04-08 17:57:48
2017-11-10,399333,8806.21,8910.36,8886.02,8796.59,2691382111,51710280651,2018-04-08 17:57:48
2017-11-09,399333,8703.31,8812.61,8812.61,8668.98,2005480161,41842534051,2018-04-08 17:57:48
2017-11-08,399333,8723.42,8804.03,8702.89,8693.31,2517612439,50692194867,2018-04-08 17:57:48
2017-11-07,399333,8653.42,8728.98,8728.98,8652.20,2248623574,44946124518,2018-04-08 17:57:48
2017-11-06,399333,8546.91,8644.82,8644.23,8529.68,2015733918,41223294076,2018-04-08 17:57:48
2017-11-03,399333,8579.15,8635.00,8542.54,8505.14,2078011651,41130087370,2018-04-08 17:57:48
2017-11-02,399333,8589.98,8621.07,8584.17,8531.79,2072811410,40580306006,2018-04-08 17:57:48
2017-11-01,399333,8624.51,8651.88,8603.62,8594.15,1996033997,38815941285,2018-04-08 17:57:48
2017-10-31,399333,8520.00,8620.20,8620.20,8515.94,1844583933,37425547117,2018-04-08 17:57:48
2017-10-30,399333,8613.50,8634.60,8531.56,8416.36,2528956055,45283406496,2018-04-08 17:57:48
2017-10-27,399333,8644.95,8664.98,8613.11,8596.87,1921257869,34754415675,2018-04-08 17:57:48
2017-10-26,399333,8627.28,8688.61,8653.00,8613.75,2034693815,40371704682,2018-04-08 17:57:48
